"SYMBOL"	"energy"	"Nsites"
"BCAS4"	-23.2	1
"TMEM189"	-19.4	1
"B4GALT5"	-18.8	3
"EPS15"	-18.5	2
"KCNB1"	-17.8	1
"ELAVL4"	-18.1	2
"STAU1"	-19.9	1
"PREX1"	-16.2	1
"PTEN"	-18.1	2
"LURAP1"	-19.3	1
"PAK3"	-22.4	1
"BMPR1A"	-18	2
"TMEM164"	-21.9	2
"GTF3C4"	-17	1
"HECTD3"	-20.3	1
"MAT1A"	-21.6	1
"POLH"	-23.5	1
"RPS24"	-18.2	1
"KDM4A"	-20.6	1
"NCS1"	-15.7	1
"PTPRF"	-20.3	1
"KCNMA1"	-16.5	1
"MPL"	-16.8	1
"CTSA"	-15.9	1
"IER5L"	-15.6	1
"ZNF691"	-18.9	1
"C1orf50"	-17	1
"HIVEP3"	-16.4	1
"TP53TG5"	-20.2	1
"VCL"	-17.9	1
"CAP1"	-16.3	1
"RIMS4"	-17.7	2
"UBR2"	-21.3	1
"TIMM8A"	-22.3	2
"DNAJC9"	-14.7	1
"CCND3"	-16.9	1
"MTF1"	-20.4	3
"NAIF1"	-20.7	1
"GRIK3"	-18.7	1
"RP11-268J15.5"	-19.8	1
"AGO3"	-20.1	1
"AGO1"	-17.3	5
"AGO4"	-18.9	2
"FPGS"	-18.8	1
"BRWD3"	-19.4	1
"STXBP1"	-16.6	1
"MAFB"	-19.6	3
"TRAF3IP1"	-16.9	1
"SLC2A8"	-14.5	1
"UGT1A4"	-19.4	1
"UGT1A5"	-19.4	1
"ANGPTL2"	-16.5	1
"UGT1A7"	-19.4	1
"UGT1A10"	-18.9	1
"AK2"	-19.3	2
"UGT1A1"	-19.4	1
"CMTR1"	-18.8	1
"TMEM54"	-12.8	1
"SYNC"	-13.5	1
"TXLNA"	-16.9	1
"DENND1A"	-19.5	1
"COL16A1"	-14.1	1
"RC3H2"	-19.7	1
"FABP3"	-16.4	1
"OGT"	-21	1
"MECR"	-18.2	1
"PHACTR4"	-19.4	1
"RAB14"	-17.6	1
"MED18"	-18.6	1
"EYA3"	-20	1
"TGIF2"	-20.3	3
"BICC1"	-15.6	1
"TRAF1"	-19.7	1
"UBE2D1"	-16.1	1
"MEGF9"	-20.5	1
"STX12"	-15	1
"FAM76A"	-18	1
"MBL2"	-15.1	1
"DKK1"	-18.6	1
"TRIM32"	-15.7	1
"PHF20"	-21.4	1
"CD164L2"	-16.3	1
"CD164L2"	-13.7	1
"TNFSF15"	-20.5	1
"C9orf91"	-16.4	1
"C10orf53"	-17.5	1
"ZDHHC18"	-19.8	1
"SNX30"	-20	1
"KIAA1958"	-16.5	2
"AL591684.1"	-16	1
"SUSD1"	-19.2	1
"UGCG"	-18.4	1
"NPY4R"	-19.1	1
"PTPN20A"	-15.6	1
"FAM83C"	-21.3	1
"ADAM23"	-14.8	2
"CXCL12"	-18.4	1
"BMPR2"	-18	1
"ZNF248"	-18.5	1
"KLF4"	-19.9	1
"FZD8"	-17.7	1
"ABCA1"	-16.5	1
"NTM"	-19.2	1
"NTM"	-14.7	1
"TP53INP2"	-18.2	1
"TMEM246"	-27.1	1
"AMER1"	-14.1	1
"NRP1"	-18.8	2
"FLJ45079"	-17.9	1
"TGFBR1"	-17	1
"ANKS6"	-16.4	1
"KIF17"	-13.9	1
"UBXN10"	-19.7	1
"RALY"	-18.1	1
"WNK3"	-18.2	1
"MLTK"	-18.4	1
"HABP4"	-17.4	1
"CBFA2T2"	-20	1
"RCC2"	-17.6	1
"NINJ1"	-21.8	1
"PADI1"	-16.9	1
"BAMBI"	-17.1	1
"CENPP"	-18.7	1
"SZRD1"	-17	2
"MCF2L"	-17.7	2
"MCF2L"	-17.7	1
"DNMT3B"	-16.5	1
"ATP11A"	-18.6	3
"MPP7"	-15.8	1
"FBLIM1"	-18.8	1
"COL4A1"	-13.8	1
"SHC3"	-20.2	3
"STRADA"	-22.3	2
"C9orf47"	-17.1	1
"SPIN1"	-21.4	1
"LY6G5B"	-20.1	1
"CSNK2B-LY6G5B-1181"	-20.1	1
"APOM"	-19.1	1
"KAZN"	-18.5	1
"CLCN5"	-17.1	1
"FGF14"	-17.8	1
"NTRK2"	-20.1	1
"HLA-C"	-20.2	1
"TNFRSF1B"	-16.6	1
"MAGIX"	-16.1	1
"TM9SF2"	-18.3	1
"UBQLN1"	-14	1
"UBAC2"	-16.4	1
"KIAA1217"	-17.1	1
"PPP1R10"	-16	2
"ABHD12"	-20.9	1
"MTHFR"	-20	1
"AGTRAP"	-20.3	1
"VPS13A"	-17.7	1
"GPR133"	-21.4	1
"TRIM10"	-18.1	1
"GCNT1"	-18	1
"UBIAD1"	-18.1	1
"NMRK1"	-14.4	1
"TBC1D8"	-13.8	1
"SYNDIG1"	-15.4	1
"RORB"	-18.5	3
"GPR180"	-17.7	1
"NAPB"	-20.3	1
"DCT"	-16.8	1
"DFFA"	-21.4	1
"GPC6"	-19.8	1
"KDM2B"	-17.6	1
"KIF1B"	-19.4	1
"TRPM3"	-16.7	2
"NEBL"	-17.2	1
"MPP2"	-16.3	1
"SNX15"	-16.7	1
"CTNNBIP1"	-17.1	1
"FXN"	-20.2	2
"TGOLN2"	-17.1	2
"ERRFI1"	-14.3	1
"CNTNAP3B"	-17.3	2
"HIF3A"	-20.2	1
"KLF5"	-14.9	1
"AC021218.2"	-15.5	1
"RSU1"	-19.8	1
"FBXO48"	-17.5	1
"GLIPR2"	-22.5	1
"CEP68"	-18.4	1
"CD177"	-15.4	1
"CKAP2"	-14.2	1
"NDP"	-13.9	1
"PCDHGA1"	-16.8	1
"C6orf62"	-17.1	1
"CEP104"	-17.9	1
"FOXP2"	-13.3	1
"TP73"	-18.9	1
"HSPA14"	-16.8	2
"FAM213B"	-20.6	1
"ATP6AP2"	-17.4	2
"DCDC2"	-16.7	1
"RER1"	-18.4	1
"PPM1B"	-17.7	2
"PRRG1"	-20.8	1
"UQCRQ"	-18.9	1
"ID4"	-17.7	1
"C2orf91"	-17.2	2
"SEPT8"	-14.1	1
"OPTN"	-17.4	1
"ATAD3C"	-17.2	2
"CAMK1D"	-19.5	1
"PRR5L"	-16.5	1
"SDHAF1"	-21.7	1
"DHRS13"	-18	1
"C5orf56"	-13	1
"REXO1L1"	-16.8	1
"GPCPD1"	-18.3	1
"HAUS5"	-16.7	1
"RBM24"	-16.5	1
"LRIG3"	-16.8	1
"ECHDC3"	-16.6	1
"UBAP2"	-18.4	1
"FEZ2"	-14.9	1
"GFOD1"	-19.7	1
"AGRN"	-17.4	1
"PHEX"	-17	1
"TM6SF1"	-13.7	1
"PRNP"	-18.6	1
"BAZ2A"	-16.4	1
"SNX2"	-16.1	1
"FAM179A"	-20.3	2
"MICAL2"	-16.4	1
"MAP7D2"	-14.6	1
"NREP"	-17.5	1
"CXorf23"	-23.5	2
"TRPC4"	-18.3	1
"TSLP"	-15.5	1
"IKBKB"	-17.4	2
"DCLK1"	-15.7	1
"TEK"	-18.1	1
"CDK14"	-17.9	1
"RPP40"	-18.2	1
"NHS"	-18.3	1
"STEAP4"	-17.2	1
"ANKRD16"	-17.5	1
"ELAVL2"	-15.3	1
"TXLNG"	-16	1
"PDLIM5"	-15.2	1
"CCDC85C"	-18.5	1
"FRY"	-14	1
"SLC22A23"	-16.9	1
"RXFP2"	-19	1
"BCL7C"	-19.9	2
"RPS6"	-16.6	1
"DENND4C"	-16.2	2
"MOSPD2"	-20.5	1
"SLTM"	-21.2	1
"COL2A1"	-13.1	1
"B3GALT5"	-20.3	1
"EBF4"	-23.8	1
"TLR7"	-15.1	1
"BNC2"	-17.6	1
"UBL3"	-18.8	1
"WRNIP1"	-17	2
"CENPO"	-17.7	1
"ZNF738"	-16.9	1
"TTC38"	-20.3	2
"GTF3A"	-10.6	1
"SLC5A3"	-18.4	1
"ARSD"	-15	1
"KIAA1644"	-18.2	1
"TH"	-18.3	2
"PTPRD"	-16.2	1
"KLHL42"	-18.5	1
"SMOC1"	-18.7	1
"IL6ST"	-15.3	1
"P2RY8"	-17.6	1
"ADARB2"	-17	1
"ITSN1"	-19.9	3
"FAM49A"	-27.2	1
"IGF2"	-17	1
"SGCB"	-20.3	3
"STK35"	-21.8	1
"CDK8"	-15.2	1
"NPSR1"	-15.9	1
"CD274"	-19.3	1
"C2orf50"	-16.1	1
"ATP8A2"	-18.2	1
"ATP8A1"	-16.7	2
"CAMKK1"	-17.6	1
"MTMR6"	-17.2	1
"SNPH"	-17.2	1
"METTL22"	-17.6	1
"SLC52A3"	-17.5	1
"SRXN1"	-15.4	1
"TMEM44"	-20.6	1
"SEC14L4"	-22.7	1
"RFX3"	-16.9	1
"TUSC3"	-15.7	1
"DEPDC5"	-16.1	2
"SPATA13"	-17.9	1
"LGI2"	-17.5	1
"UBR1"	-16.1	1
"FGF9"	-19.3	1
"FSCN1"	-17.2	1
"C19orf26"	-16.6	1
"CPZ"	-13.7	1
"SEMA5A"	-21	1
"AC074389.6"	-13.4	1
"SMIM21"	-19.9	1
"DOK6"	-16.9	1
"URB1"	-17.3	1
"WHSC1"	-17.6	1
"PRR23A"	-16.4	1
"RNMT"	-18	1
"HCG27"	-16.1	1
"RALBP1"	-17.5	1
"HMCES"	-18.7	2
"TXNRD3NB"	-18.4	2
"PTPLB"	-19.4	1
"EOGT"	-18.7	1
"TCAIM"	-14.7	1
"BRPF1"	-14.6	1
"SRGAP3"	-18.1	1
"C4orf29"	-17.7	1
"C15orf27"	-18.4	1
"SELPLG"	-20.4	1
"KCNQ3"	-21.6	2
"STK38L"	-16	1
"DCP2"	-19.5	4
"RNF20"	-19.4	1
"ITGAD"	-17.3	1
"PRTG"	-15.7	1
"FANCA"	-17.2	1
"GRM7"	-11.6	1
"SMYD5"	-15.9	1
"CRYBG3"	-14.3	1
"SPTB"	-20.9	1
"SPTB"	-17.2	1
"UVSSA"	-17.9	1
"CCNK"	-15.7	1
"GLB1L2"	-23.1	1
"GLB1L3"	-18.5	1
"HEATR5A"	-16	1
"IL17REL"	-19.4	1
"COL23A1"	-19.6	1
"C17orf51"	-18.5	2
"KRTAP4-9"	-18.3	1
"KRTAP2-3"	-14.4	1
"KRTAP2-1"	-19.1	1
"LILRB4"	-16.8	1
"ZNF321P"	-20	1
"RPL13A"	-15.2	1
"FUT2"	-15	1
"ERCC2"	-17.3	1
"LAD1"	-15.5	1
"SEPT2"	-17.4	1
"CAPN10"	-17.3	1
"ALPP"	-16.6	1
"AKT2"	-19.4	2
"PRKAG3"	-14.5	2
"XRCC5"	-17.8	2
"MAG"	-20.7	2
"FCRL2"	-13.1	1
"CSNK1D"	-18.1	2
"CCDC57"	-25	1
"ORMDL1"	-17.3	1
"PKLR"	-21.1	1
"OPA1"	-18.9	1
"CCDC50"	-23.4	1
"SRSF2"	-18.7	1
"RBM19"	-15	1
"OAS2"	-20.4	2
"SDK2"	-19.2	1
"TIRAP"	-21	1
"B3GALT1"	-19.4	1
"CDON"	-15.8	1
"RBM33"	-17.1	1
"RIC8B"	-20	1
"GTDC1"	-17.4	1
"NT5DC3"	-25.7	2
"ABLIM1"	-16.5	1
"GK5"	-17.8	1
"WDR33"	-17.1	1
"PTRH2"	-17.5	1
"VTI1A"	-20.9	1
"SERPINA3"	-22.8	1
"CUL5"	-17.2	1
"RPL13"	-19.9	2
"NTNG2"	-16.8	1
"TNPO3"	-17.8	1
"BCL2L11"	-19.7	2
"SLC24A4"	-19.5	2
"DENND2C"	-19.3	1
"ISY1"	-17.3	1
"CENPN"	-17.8	1
"MAF"	-18.8	1
"CNOT6"	-18.5	1
"TGFBRAP1"	-20.2	2
"MAPK9"	-21	1
"AASS"	-17.2	1
"LONRF2"	-20.6	1
"WNT9B"	-23.8	1
"MDFIC"	-16.7	1
"MDM1"	-18.9	1
"GRK6"	-18.2	1
"RAB24"	-18.1	1
"SRPK2"	-18.9	1
"NR1I2"	-17.6	1
"FBXL13"	-16.4	1
"PSMC3IP"	-17.6	1
"SMARCC2"	-20.3	1
"MTHFD2"	-19.3	1
"KLC2"	-16.9	1
"STAMBP"	-18.3	1
"RPL24"	-17.3	1
"KLC2"	-11.5	1
"ZSCAN25"	-19.9	1
"ABCD3"	-17.7	1
"ELF2"	-14.9	1
"SYNPO"	-19.1	1
"USP49"	-18.1	1
"TFEB"	-15.9	1
"FBXL20"	-20.2	1
"ANXA4"	-14	1
"MRRF"	-21.1	1
"TADA2A"	-17.7	1
"SLFN12"	-19.4	1
"RTN4"	-17.2	2
"AKTIP"	-19	2
"SGMS2"	-18.6	1
"ADCY7"	-21.5	2
"GPR75"	-20.1	2
"ZBTB1"	-18.5	1
"SFMBT1"	-16.2	1
"CXXC4"	-16.5	1
"C16orf87"	-18.6	1
"MYLK3"	-20.4	1
"FLOT2"	-18.2	2
"RPL8"	-18.2	1
"PSAP"	-19.9	1
"C5orf24"	-17.5	2
"SNCA"	-18.2	1
"ZNF747"	-18.9	2
"STRA6"	-19.8	1
"DAAM1"	-15.7	1
"AFF1"	-17	1
"LYNX1"	-18.8	1
"PSMB9"	-19.2	1
"PIGS"	-17.2	1
"RAPGEF3"	-17.3	2
"PPP1CB"	-14.8	1
"ZNF169"	-15.2	1
"PAQR5"	-21.9	1
"ATP2A2"	-19.4	1
"GCH1"	-17.9	1
"PRKG2"	-18	1
"EPN2"	-16.2	1
"ZNF488"	-16	1
"TRPS1"	-17.4	1
"TNRC6A"	-14.3	1
"VAPB"	-17.4	1
"CAST"	-18.7	2
"MYL3"	-17.3	1
"UBFD1"	-21.3	1
"GLI3"	-19.8	1
"VPS13B"	-16.7	1
"PPARA"	-20.5	1
"MOB1A"	-18.5	2
"ENAM"	-14.9	1
"JMY"	-17.2	2
"TRAK1"	-14.2	2
"PDE1C"	-17.2	1
"PDE1C"	-15.2	2
"XIRP1"	-15.6	1
"HPS5"	-18.5	1
"PLEKHA8"	-13.9	1
"PLEKHA8"	-15.7	1
"KRBA2"	-19.4	1
"MRGPRX3"	-15.8	1
"TAX1BP1"	-16.3	1
"MYH11"	-17.7	1
"KIAA0430"	-19.1	1
"SNX10"	-16.4	1
"NAGA"	-18.9	1
"ARHGAP21"	-15.1	1
"IPP"	-19.2	1
"POLR3H"	-18.2	1
"DKK3"	-17.9	1
"GRIN2A"	-19.3	1
"CACNB2"	-19.8	1
"RBMS3"	-19.2	1
"MCMDC2"	-18.5	1
"MKL1"	-16	1
"HLA-A"	-20.4	2
"AP1S3"	-18.8	1
"ARL4A"	-17.2	1
"CD72"	-16.2	1
"ATG9A"	-18.1	1
"FITM2"	-23.5	1
"TRIM5"	-15.8	1
"SLC29A4"	-18.4	2
"AGPAT6"	-18.8	2
"PRKAA1"	-19.2	1
"SMU1"	-18.8	1
"PAFAH1B1"	-19	1
"PLA2G4F"	-21.1	1
"PLAA"	-20.7	2
"DDX51"	-15	1
"DUSP8"	-17	1
"CRAMP1L"	-20.8	1
"PPM1F"	-18.2	1
"ARL16"	-17.1	1
"STK24"	-19.8	1
"SSTR5"	-16.5	2
"UQCC1"	-23.9	1
"SUDS3"	-19.2	1
"C21orf58"	-19.1	1
"MCM3AP"	-16.3	1
"ZNF709"	-17	2
"MET"	-24	1
"RAB2B"	-17.5	1
"SH3KBP1"	-14.8	1
"CHRFAM7A"	-16.4	2
"AGO3"	-20	2
"ARHGEF12"	-16.7	1
"TTC28"	-23.9	1
"U2SURP"	-17	1
"STK32A"	-20.5	1
"CDH7"	-19.4	1
"SERPINB8"	-16.7	1
"TANGO2"	-20.6	1
"FAM153C"	-13.6	1
"KIAA1468"	-18.2	1
"ADAM22"	-20.6	3
"PPAPDC1A"	-19.1	1
"ZFP90"	-19.8	1
"DLG2"	-17.3	2
"ABCG1"	-20.1	1
"PAX1"	-19.1	1
"TMF1"	-16.1	1
"SLC38A1"	-17.8	1
"KDM2A"	-18.1	1
"DOT1L"	-19.3	1
"YPEL3"	-17.8	1
"KSR1"	-18.7	3
"SPTLC3"	-21.9	1
"C4orf3"	-14.7	1
"HLA-DQB1"	-17.3	1
"AC007952.5"	-19.4	2
"RUFY2"	-17	1
"MYO5A"	-19	1
"JMJD1C"	-18.8	1
"SMIM11"	-18.7	1
"AC124890.1"	-13.9	1
"FAM21A"	-16.3	1
"CABYR"	-14.8	1
"ZNF594"	-18.4	1
"KDM5A"	-18.4	1
"ROCK1"	-19.9	1
"UBE2QL1"	-19.2	2
"WDR19"	-12.7	1
"LDLRAD4"	-18.3	1
"CECR6"	-20.2	1
"GRIK1"	-10.8	1
"RUNX3"	-16.6	1
"ITFG3"	-15.3	2
"HNF1A"	-18	1
"DLGAP1"	-19.9	2
"USP48"	-17.3	1
"KREMEN1"	-17.2	1
"COL18A1"	-20.3	1
"DLEU7"	-20.9	1
"AP005482.1"	-17.3	1
"NCAM2"	-16.7	1
"XPO4"	-21.6	2
"KLHDC7A"	-15.5	1
"TMEM242"	-19.6	1
"WDR47"	-18.1	2
"PRKCZ"	-17.4	1
"SZRD1"	-17	4
"TMEM177"	-19.6	1
"CLIP4"	-16.2	1
"PDE7A"	-17.9	1
"ZFAND2A"	-19.4	1
"LHCGR"	-13.9	1
"AC110781.3"	-18.3	1
"KIAA1841"	-18.9	1
"SACS"	-19.3	1
"ZNF681"	-17.9	1
"FBXO11"	-13.1	1
"KIAA1210"	-20.2	1
"RASGRP3"	-17.2	1
"HS1BP3"	-19.2	2
"SAR1B"	-18.4	3
"C2orf54"	-16.3	2
"ELFN2"	-19.3	1
"HNF1A"	-18	2
"GABRR2"	-19.9	1
"SEC14L3"	-17.1	1
"INO80D"	-20	1
"LHCGR"	-14.4	1
"PHF21B"	-16.1	1
"FAM104A"	-15.2	1
"HMGA2"	-17.4	1
"PLEKHB2"	-19.4	2
"DPP6"	-21.9	1
"SETD7"	-13.3	1
"TNFSF18"	-13.8	1
"LTBP1"	-14	1
"CDPF1"	-19.8	2
"AGTR1"	-15.2	1
"FAM161A"	-17.6	1
"SMS"	-18.6	1
"NCOA1"	-17.7	1
"NUDT16L1"	-16	1
"RAPGEF5"	-17	1
"KBTBD12"	-19.4	1
"LL22NC03-75H12.2"	-13.4	1
"GRHL1"	-18.2	2
"RBFOX2"	-18.3	1
"RANGAP1"	-17.9	1
"MTA3"	-18.1	1
"TCHP"	-18.8	1
"DUSP28"	-22.3	1
"SETD7"	-16.4	1
"GPSM2"	-17.7	1
"VAV2"	-18.5	1
"UGT1A6"	-18.9	1
"SLC8A1"	-19.4	2
"HIPK2"	-22.5	1
"SYCE3"	-16.9	1
"NLK"	-16.2	1
"FAH"	-17.2	1
"LL22NC03-63E9.3"	-17.3	2
"C22orf29"	-20.7	1
"MATN3"	-11.8	1
"CCDC85A"	-16.1	1
"ZFPM2"	-15.3	1
"ICOSLG"	-18.4	1
"DMKN"	-16.8	1
"CCNL2"	-18.7	1
"HMSD"	-13.8	1
"C7orf65"	-19.5	1
"LRRC29"	-21	1
"MOGS"	-19.6	1
"LRRTM4"	-16.3	1
"ZFAND2B"	-18	1
"NLRX1"	-17.4	1
"TMEM194B"	-16.4	1
"FAM168B"	-18.7	1
"MMP19"	-20.4	1
"CCDC141"	-20.6	1
"WIPF3"	-21.4	1
"PLGLB1"	-13.2	1
"SPIRE1"	-18.7	1
"TMEM237"	-16.8	2
"PDE11A"	-15.3	1
"DNAH11"	-17.6	1
"ORMDL1"	-13.6	1
"KDM3A"	-17.7	1
"AC005481.5"	-18.8	1
"MGAT5"	-21.5	1
"SCN9A"	-15	1
"MYADML2"	-16.7	1
"LYSMD4"	-20.6	1
"POTEG"	-18.3	1
"ARHGAP15"	-14.3	1
"TBC1D10B"	-16.3	1
"MAP3K2"	-21.6	1
"C7orf71"	-19.5	1
"NUPL2"	-17.2	2
"PDK1"	-17.1	1
"HLA-DQB2"	-21	2
"AZGP1"	-17.6	1
"PIDD"	-13.8	1
"CTH"	-20.4	1
"CPEB3"	-19.6	1
"HLA-B"	-17.7	1
"PPP6R1"	-12.8	1
"TOP3B"	-15.9	1
"ADD2"	-20.1	1
"NUGGC"	-17.4	1
"RPP30"	-17.5	1
"PHF17"	-18.6	1
"ZNF3"	-19.3	1
"WDFY4"	-21.2	1
"ATP5J2-PTCD1"	-20.7	1
"DGCR6"	-13.5	1
"MGAT4A"	-18.4	1
"CRCP"	-19.9	1
"RDH13"	-18	1
"BBX"	-16.7	1
"VSIG1"	-15.2	1
"SP140L"	-18.1	1
"TNFAIP8"	-19.4	1
"SLC4A10"	-17.8	1
"ZNF322"	-15.2	1
"ABCC12"	-16.1	1
"KNSTRN"	-18.1	1
"SMIM13"	-18.4	1
"FAM19A2"	-18	1
"NCKIPSD"	-19.2	2
"SHFM1"	-12.6	1
"SSBP3"	-16	1
"KRT3"	-18.5	1
"LAMB2"	-16.9	1
"TRPV4"	-22.9	1
"NAGK"	-15.2	1
"GNS"	-18.4	2
"PAX6"	-22.2	1
"DUSP22"	-19.8	1
"MTERF"	-21.4	1
"ZNF799"	-18.2	1
"PDCD5"	-12.6	1
"ATXN7L1"	-18.4	1
"PLEKHA2"	-16.4	1
"HOPX"	-17.8	1
"CCNYL1"	-16.3	1
"ARRB1"	-18.9	2
"CCDC141"	-17.6	2
"NCAPH2"	-17.7	1
"NSG1"	-17.8	1
"PITPNM3"	-21.4	1
"ERLIN1"	-17.9	1
"PABPC4L"	-14.9	1
"CTU1"	-21.3	1
"DDN"	-19.4	1
"NME6"	-18.7	1
"CMSS1"	-21.2	1
"TBCEL"	-20.6	1
"NXPE3"	-19.8	1
"COL20A1"	-19.3	2
"AUH"	-19.6	1
"NGLY1"	-16.7	1
"GLG1"	-20.5	3
"PRDM15"	-19.4	1
"IRGQ"	-22.7	2
"SCN1A"	-20.3	1
"ITGA11"	-18.2	1
"ZNF736"	-20.4	1
"PLXNA4"	-20.5	1
"PCLO"	-14.7	1
"CHD7"	-18.7	1
"C7orf49"	-19.7	2
"TMED3"	-18.1	1
"NKX2-5"	-17	1
"TANC2"	-17.4	1
"SLC39A8"	-16.2	1
"KIAA0232"	-20.9	1
"FAM104B"	-18.6	1
"KSR2"	-19.3	1
"FUT2"	-17	1
"RP11-706O15.1"	-14.9	1
"EIF4E3"	-17.6	1
"ZNF445"	-19.2	1
"MTMR10"	-18.3	2
"SOS1"	-17.2	1
"ZDHHC17"	-16.8	1
"AL353791.1"	-17.3	2
"SLC2A1"	-18.2	1
"MDGA2"	-14.5	1
"PARP11"	-20.6	1
"CNTN4"	-17.2	1
"ZNF737"	-18.8	1
"AARSD1"	-13.1	1
"TEKT4"	-22.5	1
"PHACTR2"	-16.5	1
"PLEKHM3"	-21.5	1
"TSPY3"	-15.1	1
"ATXN1L"	-18.9	1
"ASB4"	-17.6	1
"HIATL1"	-17.2	1
"SESTD1"	-20.8	1
"RECQL4"	-13.7	1
"CNOT4"	-15.1	1
"GABRA1"	-15.9	1
"EZH1"	-20.3	1
"LDB3"	-20.2	1
"MKLN1"	-14	1
"ABCF3"	-19.7	1
"GCA"	-16.8	1
"SNRK"	-18.4	1
"ACTL6A"	-19.7	1
"TMEM106C"	-20.7	1
"TBL1XR1"	-18.9	1
"FAM134A"	-16.9	1
"PLEKHM1"	-15.2	1
"MDM1"	-16.8	1
"AC104809.3"	-15	1
"CNTNAP5"	-18.5	2
"TMEM8A"	-19.1	1
"SEPT9"	-20.8	1
"RIMKLA"	-19.1	2
"PHLDB2"	-17.5	1
"SSFA2"	-12.5	1
"AKAP7"	-17.3	1
"TROVE2"	-18	2
"CREB1"	-17.2	1
"CTNNA3"	-18.7	1
"LSM14A"	-14.9	1
"EFCAB1"	-19.6	1
"HSBP1"	-18.1	2
"ZNF778"	-24.8	1
"MGLL"	-17.4	1
"PPARA"	-17.8	1
"B4GALT2"	-16.8	2
"WDR73"	-20.6	2
"FAM3A"	-19.2	1
"UBE3B"	-16.3	1
"ZNF223"	-23.5	1
"KIF5C"	-19	1
"UBE2J1"	-15.9	1
"HLA-DQB2"	-21	3
"SGCD"	-19.6	1
"PDE1A"	-16	1
"PSMC2"	-15.8	1
"FCHSD1"	-22.9	1
"ROBO1"	-17.4	2
"RASGEF1B"	-18.5	1
"ZNF852"	-19.7	1
"ZNF175"	-19.1	1
"LAYN"	-17.8	1
"AC106017.1"	-19.4	2
"GALNT15"	-21	1
"ZNF487"	-19	1
"CUX1"	-17.1	1
"C6orf222"	-17.4	1
"AC012215.1"	-16.2	1
"CABP4"	-19.2	1
"AL953854.2"	-17.3	2
"IL5RA"	-18.1	1
"HLA-DOB"	-17.1	1
"PAM"	-17.1	1
"CYHR1"	-17.2	1
"NSD1"	-19.2	1
"PHF20"	-21.4	2
"ZNF766"	-20.1	1
"DISC1"	-17.9	1
"CYP3A5"	-18.1	1
"STARD13"	-16.1	1
"PRMT2"	-15.7	1
"KIAA1549"	-18.2	1
"HLA-F"	-13.8	1
"FAM153A"	-19	1
"IKZF1"	-15.9	1
"ULK3"	-15.9	1
"ESR1"	-18.3	1
"TBRG1"	-18.7	1
"LARP1B"	-13.7	1
"COBL"	-19.1	1
"PSD4"	-18	1
"EPB41L1"	-19.7	2
"C3orf58"	-23	1
"C16orf91"	-16.1	1
"PRRC1"	-20	1
"PAQR8"	-20.4	1
"GRK4"	-20.3	1
"DCC"	-18.3	1
"LAX1"	-19.5	1
"UBA52"	-19.4	1
"ZNF587B"	-16.1	1
"LRRC28"	-17.6	1
"DENND4A"	-17.6	1
"ZNF516"	-17.1	1
"GDPD5"	-19.4	1
"CCDC144A"	-16.2	1
"CEP72"	-19.2	1
"AMPD3"	-14.9	1
"MCFD2"	-16.8	1
"MFN2"	-16	1
"MLPH"	-14.4	1
"RPP14"	-18.6	1
"MTMR1"	-19	1
"EDEM1"	-17.3	1
"MPP7"	-13.6	1
"SLC25A36"	-17.5	1
"DDR1"	-17.3	2
"PTCH2"	-15	1
"ZNF680"	-16.3	1
"PACS2"	-20.8	1
"CD36"	-18.2	1
"PPFIA4"	-15.9	1
"RAB34"	-14.9	1
"GPR141"	-15.1	1
"DCTN3"	-20.2	2
"PPARD"	-17.5	1
"TAF1D"	-21.6	2
"GOLGA8N"	-17.5	1
"PALM2"	-16.8	1
"IFNE"	-17.8	1
"BEST1"	-18.7	1
"SKIDA1"	-18.2	1
"TRAK1"	-14.6	1
"MRPS25"	-18.2	1
"TMEM120B"	-20.6	1
"PLEKHA8"	-19.1	1
"SHANK2"	-16.7	1
"ILF3"	-17	1
"EFCAB4A"	-14.3	1
"KIAA1324L"	-15.9	1
"GOLGA8I"	-17.5	1
"TEX22"	-21.2	2
"TMSB4X"	-12.7	1
"ARFIP1"	-19.4	1
"PPP1R3E"	-17.6	2
"CADM1"	-21.1	1
"AC104667.3"	-14.8	1
"SLC4A8"	-20.2	2
"MARCH8"	-21.8	1
"PAPD4"	-14.4	1
"ARHGAP19-SLIT1"	-22	1
"DGKI"	-17.8	1
"TJP2"	-16.7	1
"UBE2D3"	-18.8	1
"IDUA"	-16.4	1
"AGAP9"	-20.1	1
"SLC6A11"	-21.4	1
"RTTN"	-19.4	1
"GADL1"	-17	1
"OTUD4"	-19.8	1
"MUC19"	-19.5	1
"USP2"	-14.8	1
"SLC39A3"	-16.4	1
"SYPL1"	-18.3	1
"KIF5A"	-18.7	1
"BSDC1"	-16.8	1
"SUN1"	-14.7	1
"TMED7"	-17.5	2
"CD58"	-15.3	1
"RIBC1"	-15.5	1
"SYT1"	-18	1
"CAMK2B"	-19.2	1
"ALS2"	-16.2	1
"RAPH1"	-14.9	1
"ZNF845"	-23	1
"SULF1"	-15.9	1
"TP53AIP1"	-14.3	1
"KIAA1430"	-20.3	1
"PRMT2"	-16	1
"TMEM64"	-16.2	1
"RNF112"	-18	1
"KIF21B"	-16.7	1
"ROBO2"	-16.3	1
"DPCR1"	-15.4	1
"YIPF6"	-19.1	1
"ZBTB20"	-21.3	3
"NUPL1"	-22.5	1
