"SYMBOL"	"energy"	"Nsites"
"FOXD4"	-15.8	1
"MBP"	-17.6	1
"EVC"	-20.5	1
"NKD2"	-15.1	1
"URB1"	-16.6	1
"SERPINB5"	-21.2	1
"HGFAC"	-22	3
"ZMYM2"	-22	1
"TPTE2"	-15.4	1
"TMEM241"	-17	1
"RNMT"	-15.3	1
"HMCES"	-14.6	1
"TXNRD3NB"	-22.4	1
"MAP4"	-16.5	1
"ZCWPW2"	-16.8	1
"IL17RE"	-15.4	1
"LAMB4"	-18.6	1
"SELPLG"	-18.3	1
"HYKK"	-17.2	1
"STK38L"	-16.3	1
"DCP2"	-20.8	1
"RNF20"	-23.2	1
"POU6F1"	-17.2	1
"WIZ"	-17.8	1
"SMYD5"	-16.4	1
"CAMSAP1"	-19.8	1
"FAXC"	-17.8	1
"TSN"	-18.7	1
"SQSTM1"	-18.6	2
"BCAS3"	-19.9	1
"CD8B"	-16.7	1
"KRTAP13-3"	-18.6	1
"AL161915.1"	-21.3	1
"CTAGE1"	-15.3	2
"LILRB4"	-17.7	1
"CACNG7"	-15.8	2
"ZNF528"	-20.5	1
"ERCC2"	-15.8	1
"LAD1"	-18.6	1
"SEPT2"	-14	1
"HDLBP"	-20.6	1
"SH3BP4"	-15	1
"SERTAD3"	-13.2	1
"TTLL4"	-17.5	1
"XRCC5"	-20.6	1
"ICA1L"	-19.9	2
"CASP8"	-19.3	1
"TMEFF2"	-21.8	1
"HIBCH"	-15	1
"CCDC57"	-19.5	1
"TFPI"	-20	1
"ARL6IP4"	-16.1	1
"TRIM46"	-16.8	1
"NCOA7"	-16.1	1
"KCNJ1"	-19	1
"TIRAP"	-19.6	4
"CDON"	-19.7	3
"GALNT3"	-16.9	1
"USP45"	-18.4	1
"BAZ2B"	-18.3	1
"GTDC1"	-17.7	1
"GRK5"	-21.3	2
"VWA2"	-17.7	1
"GK5"	-18.2	1
"WDR33"	-17.4	1
"VTI1A"	-18.2	2
"CUL5"	-18.5	1
"STEAP3"	-17.6	1
"PRIMA1"	-16.1	2
"TNPO3"	-19.1	1
"ISY1"	-18.8	3
"CNOT6"	-19	1
"TGFBRAP1"	-18.2	1
"SNX11"	-17.8	1
"PLXNA1"	-19.3	1
"MYL4"	-14.5	1
"ST7"	-18.8	1
"FOXP2"	-18.2	1
"IKBKG"	-16.1	1
"GRK6"	-15.9	2
"IL18BP"	-15.2	1
"MFAP3L"	-18.9	1
"ST3GAL5"	-20.5	1
"WDR52"	-19.7	2
"ZNF559"	-22.5	2
"CNP"	-17.5	1
"REG3G"	-15.4	1
"HAP1"	-19.2	1
"GABRB2"	-18.4	1
"CCDC176"	-14	1
"ESYT1"	-16	1
"MTHFD2"	-21.1	1
"CA7"	-16.8	1
"G3BP1"	-20.1	1
"TTC23"	-19.2	1
"ZSCAN25"	-19.7	1
"MMP19"	-17.1	2
"CHD2"	-20	1
"SV2B"	-16.7	1
"ELF2"	-15.9	1
"FBXL20"	-16.7	1
"CACNB1"	-11.6	1
"RSPRY1"	-18.1	1
"PRDM5"	-17.9	1
"CCT4"	-19.3	1
"GTF2F1"	-17.4	1
"AHSA2"	-15.7	1
"AKAP13"	-19.1	1
"RNF14"	-18.6	1
"BAD"	-21.7	1
"STEAP2"	-14.8	1
"BRD7"	-18.4	1
"HSPA2"	-16.3	1
"CXXC4"	-18.1	2
"NRG2"	-19.3	1
"C9orf84"	-17.3	1
"MYLK3"	-19.6	1
"FLOT2"	-19.2	2
"SIN3A"	-16.2	1
"SMARCD1"	-21.3	2
"SNCA"	-16.6	1
"VDAC1"	-15.9	1
"ZBTB9"	-16.3	1
"PPM1A"	-19.1	1
"ZNF747"	-15.5	1
"PFDN6"	-14.5	1
"ZNF365"	-17.9	1
"CELF1"	-17.6	1
"ALDOC"	-21.6	1
"LBH"	-19.1	2
"DIDO1"	-17	1
"DHRS7B"	-21.4	1
"TP53I11"	-15.1	1
"PURB"	-17.9	1
"G3BP2"	-16.1	1
"ANKDD1A"	-15.4	1
"BTC"	-19.2	1
"IL21R"	-16.5	1
"CDKL1"	-18.5	1
"NTRK2"	-17.9	1
"ZNF286A"	-18	1
"NCALD"	-19.8	1
"GLI3"	-17.3	1
"VPS13B"	-23.7	1
"PPARA"	-18.3	1
"SLC5A12"	-18.1	1
"RPS29"	-18.4	1
"MOB1A"	-16.9	1
"FOXB1"	-20.7	1
"HERPUD2"	-20.7	1
"JMY"	-18.1	1
"FAF1"	-18.3	1
"ZNF134"	-19.8	1
"PDE1C"	-17.6	2
"XIRP1"	-19.1	1
"WDR72"	-21.8	1
"NDE1"	-18.6	2
"FXN"	-17.2	1
"KIAA0430"	-18.8	1
"NAGA"	-21.4	1
"PDXDC1"	-16.8	1
"PKIA"	-17.1	2
"DKK3"	-18.3	1
"OSBPL10"	-18.1	2
"GRIN2A"	-18.4	2
"RBMS3"	-18.4	2
"TMEM106B"	-20.9	2
"RIC3"	-19.3	1
"GLTSCR1"	-19	2
"ATG9A"	-15.9	1
"SLC38A9"	-16.1	1
"SLC29A4"	-16.5	1
"MOCS2"	-15.6	1
"ZSCAN29"	-17.6	1
"RALGAPB"	-17	1
"LRRC57"	-16.8	1
"PHF16"	-19	1
"CARKD"	-19	2
"PAFAH1B1"	-19.1	1
"WNT5B"	-17.1	1
"APOL3"	-17.4	1
"GALNT9"	-20.3	2
"CDH24"	-17.3	1
"PRR14L"	-16	1
"PTK2B"	-17.8	2
"SSTR5"	-15.5	1
"FBXL16"	-15.6	1
"ZBTB44"	-17.4	1
"COL6A2"	-18.3	1
"PGBD4"	-17.7	1
"RGS11"	-20.6	1
"SH3KBP1"	-18.3	2
"CHRFAM7A"	-18.6	1
"C17orf67"	-14.7	1
"U2SURP"	-19.6	2
"CXorf36"	-20.6	1
"CTDSP2"	-16.5	1
"BCL2"	-19.5	1
"C15orf38-AP3S2"	-19	1
"INF2"	-14.7	1
"DPYSL3"	-19.1	2
"SLC26A1"	-15.7	1
"FRMD4B"	-15.4	1
"SLC38A1"	-22.9	1
"KDM2A"	-18.3	1
"DOT1L"	-19.9	1
"UBE2D2"	-16.3	1
"SEC24A"	-20.1	1
"CRK"	-16.1	1
"TTC3"	-17.9	1
"MYO5A"	-19.3	1
"CCDC144A"	-18.5	2
"KCNE1"	-16.7	1
"RBM12B"	-17	1
"C14orf23"	-16.7	1
"ABCC1"	-19.3	1
"CRYZL1"	-16.6	1
"ANKRD28"	-16.5	1
"HMGB1"	-17.3	1
"UBXN2B"	-18.4	3
"KRTAP5-4"	-16.6	1
"RBBP8"	-18.4	1
"UBE2QL1"	-19.2	2
"LDLRAD4"	-16.9	1
"DLGAP1"	-15.3	1
"ZNF705G"	-16.8	1
"COLEC12"	-16.6	1
"PCBP3"	-14.3	1
"ICOSLG"	-18.1	1
"MAPK4"	-14.7	1
"DLEU7"	-16.4	1
"SIAH3"	-15.5	1
"PPP4R1"	-15	1
"C20orf202"	-16.9	1
"KLHDC7A"	-19.5	1
"HMX1"	-19.1	1
"TMEM242"	-19	1
"WDR47"	-18.3	1
"MMACHC"	-17.9	1
"FHAD1"	-15.5	1
"GP5"	-17	1
"ZFAND2A"	-18.8	1
"RAPGEF5"	-18.8	1
"SEC14L6"	-19.1	1
"LFNG"	-16.5	2
"CACNA1I"	-17.6	1
"HS1BP3"	-20.2	1
"ELFN2"	-18.1	1
"C22orf46"	-20	2
"NF2"	-18.5	1
"EFR3B"	-15.7	1
"LIF"	-16.9	1
"PSME4"	-18.8	1
"LINGO3"	-13.3	1
"AGTR1"	-16.7	1
"MMD2"	-18.2	1
"ZNF792"	-21	1
"RAPGEF5"	-22.8	1
"CAV1"	-17.8	1
"RAPGEF3"	-22.1	1
"PPP1R3G"	-16.3	1
"TCHP"	-15.9	1
"RELA"	-20.2	2
"KDSR"	-16.8	1
"VSNL1"	-19.7	1
"CLHC1"	-16.4	2
"GPSM2"	-16.5	1
"VAV2"	-16.6	1
"DNMT3A"	-15.2	1
"NECAP2"	-14.4	1
"SLC8A1"	-21.5	3
"HIPK2"	-19.9	2
"AMZ1"	-20.3	1
"LL22NC03-63E9.3"	-18.1	1
"CBX6"	-18.3	1
"C22orf29"	-17.4	1
"AC093802.1"	-18.9	1
"DHCR7"	-16.4	1
"ICOSLG"	-17.7	2
"PRDM6"	-19.3	2
"SAMD12"	-20.2	1
"ZFAND2B"	-18.9	1
"FHL2"	-21.6	1
"FAM168B"	-18.9	1
"SYNC"	-18.9	1
"MMP19"	-18.4	2
"AC013269.5"	-18	1
"EDAR"	-19.2	1
"SERF2"	-14.1	1
"NCAPG2"	-13.5	1
"ADRA2B"	-18.1	1
"TMEM237"	-20.1	1
"AC016722.1"	-14.9	1
"C2orf82"	-17.5	1
"IPO11"	-18.7	1
"RAD54L2"	-18.3	3
"ZC3H8"	-20.6	1
"ZFAND2B"	-20.3	1
"AC005481.5"	-17.4	2
"APOL6"	-18.2	2
"CHCHD5"	-20.6	1
"POTEG"	-17.2	1
"WIPF1"	-15.1	1
"FAM126A"	-16.2	1
"IMP4"	-21.7	1
"TBC1D10B"	-19.2	1
"USP40"	-16.1	1
"MAP3K2"	-18.2	1
"ZC3H12D"	-14.9	1
"ARHGEF33"	-17.2	1
"NUPL2"	-19.6	1
"CCDC103"	-18.7	1
"DPP10"	-16.8	1
"PRPF40A"	-17.7	2
"HJURP"	-18.1	1
"HSPB7"	-17.6	1
"ZFP69B"	-15.4	1
"DAZAP2"	-18.6	1
"NUTM2D"	-17.4	1
"PWP1"	-14.8	1
"NUB1"	-16.1	1
"SLC25A26"	-13.4	1
"IKZF2"	-17	1
"ADD2"	-17.9	1
"RPP30"	-19.9	1
"PHF17"	-15.6	1
"WDFY4"	-19.7	1
"ATP5J2-PTCD1"	-21.6	1
"SRGAP2"	-19.1	2
"DPY19L4"	-16.4	1
"ZNF557"	-18.2	1
"SHANK3"	-18.7	1
"RPH3A"	-17.9	1
"MGRN1"	-17.5	1
"CTSB"	-18.6	1
"KNSTRN"	-18.8	1
"BAHD1"	-15.9	1
"ZC3H12D"	-17.5	1
"TMPPE"	-19.6	1
"SLC25A19"	-15.4	1
"RGS21"	-18	1
"NECAB1"	-16.5	1
"SSBP3"	-16.5	1
"PVALB"	-17.5	1
"MAP10"	-14.7	1
"FAM126B"	-19.3	1
"ZBTB22"	-17	1
"PAX6"	-19.3	2
"PLEKHA2"	-16.3	1
"TSPYL4"	-19.6	1
"ATF7"	-21.1	5
"TFRC"	-19.8	1
"PAX7"	-17.8	1
"SBNO1"	-15.9	1
"ZNF284"	-16.5	1
"ZNF578"	-19.2	2
"PITPNM3"	-15.7	1
"ATG2A"	-19.1	2
"DLGAP2"	-17.4	2
"ZNF697"	-17.6	1
"NME6"	-19.8	1
"ATP6V0E2"	-18.6	1
"TBCEL"	-17.7	1
"CCDC120"	-17.8	1
"PPP2R2D"	-17.1	1
"CCR9"	-16.1	1
"THSD7A"	-18.7	2
"WBSCR22"	-18.2	1
"RFX7"	-16.7	1
"NOD1"	-15.5	1
"ZNF736"	-18.1	1
"FAM120AOS"	-19.1	1
"LGALS9B"	-15.8	1
"CEP78"	-18	1
"VPS8"	-15.1	1
"NAA38"	-17.6	1
"FKBP7"	-21.4	1
"TANC2"	-23.1	1
"KSR2"	-19.3	1
"BTN3A1"	-17.3	1
"PAN2"	-17.1	2
"RANBP10"	-17.9	1
"SCAMP5"	-20.2	2
"ATP6V0E2"	-18.6	3
"SYS1"	-18.9	1
"ARHGEF7"	-25.8	1
"ZDHHC17"	-19	1
"SP1"	-18.6	3
"GJC1"	-18.7	1
"ERCC8"	-16.3	1
"SETBP1"	-24.8	1
"SGSM2"	-19.3	1
"PARP11"	-20	1
"CNTN4"	-18.8	1
"ZNF737"	-21.4	1
"CCDC149"	-16.2	1
"GABRA1"	-17.3	1
"LDB3"	-22.4	1
"BTN2A1"	-15.8	1
"SLC36A1"	-17	1
"TSPAN14"	-19.5	3
"FCHO2"	-17.9	1
"FAM134A"	-20.4	1
"CNTD2"	-17.6	1
"HSPG2"	-18.9	1
"TTC26"	-17.7	1
"CNTNAP5"	-22.2	1
"ARID4A"	-16.7	1
"RIMKLA"	-20.9	2
"IP6K2"	-16.2	1
"KANSL3"	-18.1	1
"IRAK4"	-14.8	1
"LARP1B"	-17.6	1
"BTN2A2"	-16.4	1
"ANKLE1"	-13.7	1
"TTLL6"	-22.9	1
"BLOC1S3"	-18.6	1
"KCNA6"	-21.7	1
"PPARA"	-17.4	1
"MBD3"	-20.2	1
"HHIP"	-18.6	2
"FAM3A"	-18	1
"GSPT1"	-19.3	1
"UBE3B"	-16.3	1
"UBE2J1"	-20.6	1
"PML"	-16.8	1
"JDP2"	-18.4	1
"TC2N"	-14.2	1
"SLC22A23"	-17.6	1
"DNTTIP2"	-21.6	1
"RASGEF1B"	-18	1
"IFFO1"	-20.5	1
"MAPRE2"	-14.9	1
"RAB15"	-19.7	1
"CCDC66"	-14.8	1
"GAS7"	-24	2
"CYP8B1"	-18.4	1
"CRP"	-18.6	1
"GALNT15"	-20.5	3
"C11orf68"	-14.3	1
"SEPT5"	-16	1
"HLA-DOB"	-24.2	1
"HDAC8"	-19	1
"NSD1"	-17.2	1
"DISC1"	-18.2	1
"CCBE1"	-18	1
"PRMT2"	-15.9	1
"ALKBH2"	-18	1
"PTPRJ"	-18.1	1
"FAM153A"	-23.1	1
"IKZF1"	-15.7	1
"SERPINA1"	-17.4	1
"RNF183"	-15.1	1
"FAM115C"	-21.4	2
"TBRG1"	-16.5	1
"MICAL3"	-17.5	1
"C10orf105"	-18.4	2
"PSD4"	-18.6	1
"C9orf53"	-22	1
"SHISA6"	-18.4	1
"TMEM213"	-23	2
"SGOL1"	-18.5	1
"POLR2F"	-15.8	1
"EPB41L5"	-20.2	1
"CCDC113"	-17.8	2
"KCTD7"	-16.8	1
"ZNF146"	-15.3	1
"CTDSPL"	-16	1
"CRY2"	-18.2	1
"FAM131B"	-18.5	2
"TSSC1"	-20.7	1
"ZNF101"	-17	1
"TRIM67"	-21.5	1
"PARVG"	-14.2	1
"RP4-758J18.2"	-16.2	1
"POM121L2"	-17.3	1
"CARF"	-18.7	1
"INTS2"	-16.2	1
"RPP14"	-19	2
"MTMR1"	-18.4	1
"TGFA"	-18.3	2
"CPA4"	-17.4	1
"EDEM1"	-23.1	1
"TLX1NB"	-15.5	1
"ZNF177"	-20.1	1
"ZDHHC13"	-17.7	1
"SMG1"	-17	1
"NBPF12"	-21.4	1
"NUP85"	-15.3	1
"SLC38A4"	-20.2	1
"PLCH1"	-18.9	1
"OST4"	-19	1
"RASAL2"	-21.1	1
"SYNPO2"	-20.1	1
"PALM2"	-19.6	1
"CLCN7"	-19.4	1
"IFNE"	-16.7	1
"ZSCAN2"	-15.3	1
"LECT1"	-16.3	1
"PMEL"	-17.3	1
"MRPS25"	-19.2	1
"PRSS56"	-13.1	1
"B3GNT9"	-16.2	1
"TMEM120B"	-19.9	2
"EARS2"	-19.4	2
"SHANK2"	-18.2	1
"SYNJ2"	-15.1	1
"PLCH2"	-21	1
"AC114783.1"	-18.2	1
"EIF4E"	-17.7	2
"SLC6A15"	-15.4	1
"TCEA3"	-17.7	1
"THRA"	-18.2	1
"CXorf40A"	-18.3	1
"TEX22"	-18.2	1
"ASB15"	-17.3	1
"SRSF5"	-17.5	1
"PPP1R3E"	-19.2	1
"PCSK9"	-19.1	1
"SCAND3"	-18.9	1
"UHRF1BP1"	-18.6	1
"CADM1"	-16.5	2
"ARHGAP19-SLIT1"	-19.5	1
"PTGES3L"	-17.1	1
"DGKI"	-16.7	1
"SLC6A11"	-18.6	1
"PXT1"	-15.1	1
"LTA"	-18	1
"SLC6A6"	-20.7	1
"COG6"	-14.9	1
"TMEM218"	-18.5	1
"USP2"	-18	1
"IFFO2"	-17	1
"CATSPER4"	-17.9	1
"RPL15"	-17.3	1
"TM2D2"	-23.2	1
"TMED7"	-17.8	1
"CD8A"	-17.5	1
"APC"	-16.3	1
"SCUBE2"	-18.6	1
"IKZF2"	-19.5	1
"TANK"	-16.6	1
"TMEM236"	-14.4	1
"ABHD5"	-17.8	1
"C1orf226"	-20.6	4
"CDS2"	-16.6	1
"BAP1"	-20.8	1
"EVI2A"	-14.3	1
"ZBTB11"	-15.5	1
"ZNF746"	-16.2	1
"CXorf40B"	-15.3	2
"ZBTB20"	-18.3	1
"NUPL1"	-17	2
"LYRM4"	-16.7	1
"MEF2D"	-16.2	1
"ATPIF1"	-20.9	1
"CMC1"	-17.3	1
"ADAM9"	-17.6	1
"B4GALT4"	-17.2	2
"CCDC74A"	-19.2	1
"CLASP2"	-15.3	1
"ZNF33A"	-17.5	1
"NCK1"	-16.2	1
"ACSL4"	-15.7	1
"PIGQ"	-16.2	2
"HOXB3"	-18.5	1
"ZEB2"	-19.7	1
"CFHR3"	-17.8	1
"NDUFA5"	-19.7	1
"C4orf36"	-17.1	1
"PARP14"	-16.8	1
"PTPRG"	-17.4	1
"PURG"	-17	1
"FAM120B"	-15.8	1
"TTC6"	-15.9	1
"ST6GALNAC5"	-18.6	2
"EMC1"	-19.1	1
"RYBP"	-17	1
"OSBPL5"	-18.6	1
"GFM1"	-16.2	1
"RPL23"	-15.9	1
"ST20-MTHFS"	-19.9	1
"C6orf25"	-15.3	1
"FAM71F2"	-17.7	1
"LYRM4"	-19.3	2
"KCNMA1"	-15.1	1
"C6orf89"	-18.5	1
"KCNMA1"	-15.1	2
"ZNF782"	-17.9	1
"RXRA"	-17.5	2
"KNCN"	-18.5	1
"RCAN1"	-16.8	1
"POLE4"	-18	2
"MAGI1"	-17.6	1
"RAB3IP"	-19.4	1
"ZFP69B"	-16.1	2
"FBXL2"	-17.2	1
"NDUFA3"	-17.3	1
"LCA5L"	-14.3	1
"RABGAP1L"	-17	1
"RNF182"	-17.8	1
"UHMK1"	-18.4	1
"FAM53A"	-16.9	1
"ZNF480"	-22.1	1
"ONECUT2"	-18.4	1
"RPL37A"	-20.2	2
"DIEXF"	-18.4	1
"SLC35A5"	-14.6	1
"MCMDC2"	-13.7	1
"HERC4"	-20.3	1
"PVRL3"	-17.9	1
"BCL2L13"	-17.9	1
"NDUFB5"	-21.1	1
"ZNF488"	-19	1
"DBNL"	-18.9	2
"SLC7A2"	-21.6	1
"ASAP3"	-18.4	1
"PTPLAD2"	-21.1	2
"C10orf11"	-15.9	1
"DTNB"	-17.7	1
"MFAP4"	-15.3	1
"IL18BP"	-16.8	1
"KCNMB3"	-18	1
"USP51"	-20.4	1
"SH3TC2"	-20.6	3
"BEND4"	-19.3	1
"RP11-1026M7.2"	-16.1	1
"ABL2"	-21.1	1
"C5orf20"	-21.1	1
"ANKRD50"	-18	1
"AC005003.1"	-17.2	1
"KIAA1211"	-20.2	1
"REEP5"	-18.8	1
"PCP4L1"	-20.9	2
"FBXL7"	-19.1	2
"TNFAIP8"	-18.8	1
"ADAMTS12"	-17.2	1
"SMUG1"	-17.9	1
"ATP2C1"	-15.3	1
"CASP6"	-13.5	1
"KLHL3"	-20.8	2
"ZNF721"	-18.1	1
"SETD7"	-15.2	1
"KCTD16"	-17.8	1
"GABRA2"	-17.1	2
"DDX41"	-14.7	1
"CWC27"	-15.1	1
"TMEM184C"	-22	1
"RP11-1396O13.13"	-14.2	1
"ZFYVE28"	-17.3	1
"ELOVL7"	-18.2	1
"RAPGEF6"	-16.6	1
"NREP"	-19.8	1
"TMEM144"	-17.7	1
"VNN3"	-19.6	1
"SEPW1"	-18.3	2
"GABRA2"	-20.8	1
"POLR2J3"	-17.6	1
"GUCY1A3"	-24.5	1
"ZDHHC11"	-18.6	1
"DLC1"	-14.5	1
"CYB5B"	-20.7	1
"ZFP62"	-17.6	1
"RP11-664D7.4"	-19.3	1
"ZNF154"	-17.1	1
"RP11-826N14.2"	-16.1	1
"KIAA0825"	-17	1
"TET2"	-19.9	1
"FAM218A"	-16.8	1
"PGM3"	-18	1
"CXorf40A"	-15.3	2
"ZBTB38"	-18.6	1
"DNAH10OS"	-19	2
"CTC-432M15.3"	-16.6	1
"CYB5B"	-18.5	1
"NAA15"	-17	1
"PTDSS1"	-22.2	2
"UBE2W"	-19.9	2
"ENDOV"	-16.4	1
"ASPH"	-18.5	1
"FAM83A"	-23.5	1
"TFF3"	-20.3	1
"ERI1"	-21.5	1
"GABRP"	-22.8	1
"SLIT3"	-21	1
"TSNARE1"	-18	1
"DENND3"	-17.2	1
"TVP23C"	-17.7	1
"UBR5"	-18.6	1
"ANKRD46"	-17.7	1
"PPIL6"	-21	1
"ATOX1"	-19.1	1
"EPHX2"	-20.1	2
"EIF3H"	-16.7	1
"TRNP1"	-16	1
"FCHSD1"	-17.8	1
"TVP23C-CDRT4"	-19.4	1
"SKP1"	-18.5	1
"PTK2"	-15.3	1
"GABRA6"	-16	1
"RUNX1T1"	-17.8	1
"PCM1"	-15.3	1
"KIAA1456"	-20	1
"ARHGAP32"	-17	2
"CCKBR"	-13.2	1
"C8orf49"	-17.7	1
"KIRREL3"	-17	1
"C11orf82"	-17.1	1
"CTAGE1"	-15.3	1
"CHD7"	-18	2
"EDA"	-15.5	1
"ZBTB44"	-17.9	1
"MOGAT2"	-14.2	1
"CACNA1E"	-20.1	1
"DDX10"	-19.8	1
"CNTN5"	-15.9	1
"PPP2R1B"	-16.4	1
"FADS3"	-13.5	1
"GPR61"	-16.8	1
"AP000708.1"	-17.6	1
"PAFAH1B2"	-18.2	1
"RPP14"	-19	1
"C11orf54"	-19.4	1
"GYLTL1B"	-15.9	1
"C6orf141"	-17.1	1
"KCNJ5"	-17.5	1
"PDE4DIP"	-17.3	1
"SERPINH1"	-15.8	1
"RP11-111M22.2"	-18.7	1
"RNF214"	-14.7	1
"ALG9"	-20.5	1
"FZD4"	-16.9	1
"B3GAT3"	-18.8	1
"NXF1"	-18.7	1
"ANKHD1-EIF4EBP3"	-16.8	1
"RAET1E"	-16.8	2
"ACER3"	-19.9	1
"COLCA1"	-15.8	1
"RAB30"	-20.4	2
"ZAR1L"	-14.8	1
"SLC8A3"	-19.7	2
"ACRV1"	-18	1
"C11orf30"	-17.2	1
"NAALAD2"	-18.2	1
"INTS4"	-16.8	1
"RAB30"	-17.4	1
"RP11-192H23.4"	-15.5	1
"ATG16L2"	-17.4	1
"CD84"	-20.4	2
"CALU"	-16.3	1
"EBF2"	-17	1
"ZNF805"	-19.2	1
"ANKS1A"	-15.6	1
"ZBTB7C"	-17.8	1
"ZNF185"	-21.9	1
"PHB2"	-18.6	1
"KIN"	-17.6	1
"KIAA1147"	-18.9	1
"SP7"	-16.4	1
"ZNF324"	-16.8	1
"CHRND"	-15.9	1
"SLC25A26"	-19.7	1
"PIK3CD"	-18	3
"MELK"	-17.4	1
"ZNF835"	-15.7	1
"KNTC1"	-16.1	1
"SRD5A1"	-17.6	1
"RRAS2"	-16.9	1
"TIFAB"	-21.1	1
"SOD2"	-19.7	1
"TNFAIP2"	-17.4	1
"PSMA2"	-17.1	1
"DCAF12L2"	-17.8	1
"AUNIP"	-17.1	1
"AC010536.1"	-23.1	1
"INPP5D"	-16.5	1
"TXNDC5"	-16.7	1
"ZFX"	-21.4	2
"HRASLS5"	-17.4	1
"ALDH3B1"	-16.4	1
"MFGE8"	-14.1	1
"RAB3GAP1"	-16.8	1
"ASB8"	-18.4	1
"ZNF362"	-17	1
"CACNB4"	-18.1	1
"MRE11A"	-19.6	4
"PCSK7"	-15.1	1
"PBX1"	-16.7	1
"TMEM120B"	-16.6	1
"TFRC"	-21.5	1
"KXD1"	-17.5	1
"CTC-435M10.3"	-21.8	1
"FADS3"	-15.2	1
"PSMD9"	-17.5	1
"ECHDC2"	-19.6	1
"NRG2"	-17.9	1
"LUC7L2"	-16.6	2
"HIST1H2BJ"	-20.5	1
"PDCD2"	-18.8	1
"TBC1D30"	-18.4	1
"TRDN"	-15.3	1
"NUP93"	-18.6	2
"FKBP5"	-19.8	1
"FAM9C"	-16.2	1
"ACTR2"	-15.4	1
"ZNF611"	-20.8	1
"AC002472.13"	-19.8	1
"LRTM2"	-19.3	1
"KIAA1328"	-15.9	1
"B2M"	-14.4	1
"RND2"	-17.8	1
"ABCA13"	-17.3	1
"SLC22A10"	-13.9	1
"H2AFJ"	-15.8	1
"ITGA3"	-21.2	1
"DNAI1"	-17.3	1
"ENO2"	-17.6	1
"CTNNA3"	-23.7	1
"SEPT10"	-13.1	1
"MVB12B"	-23.9	1
"CAND1"	-19.1	1
"SLC39A3"	-17.8	1
"DAPK3"	-19.2	1
"TSPAN11"	-16.4	1
"MYBPC3"	-16.8	1
"FGFR1OP2"	-16	1
"FAM132B"	-20.4	2
"CASP9"	-18.9	2
"PCED1B"	-13.5	1
"PRR13"	-17.7	1
"C12orf52"	-18.2	2
"OAS3"	-16.9	1
"ASH1L"	-20.6	1
"KRT74"	-17.6	1
"DNAJC22"	-16.2	1
"CTD-2368P22.1"	-19.4	1
"CYP4F12"	-16.3	1
"ACVRL1"	-16.5	1
"ZNF385A"	-20.6	1
"RP11-144F15.1"	-21	1
"POTEM"	-17.2	1
"TMEM117"	-21.6	1
"RAB5B"	-17.7	1
"BDKRB1"	-18.1	1
"RP11-293M10.1"	-16.7	1
"GPATCH2L"	-17.5	1
"GTF2A1"	-17.4	1
"DNAL1"	-18.1	1
"RP11-404P21.8"	-15.1	1
"WDR45"	-16.2	1
"DUXA"	-17.2	1
"MAP3K9"	-19.9	1
"SERPINA4"	-17.8	1
"RP11-204N11.1"	-16.4	1
"RBM23"	-17.3	1
"TUBB3"	-15.1	1
"SEL1L"	-13.9	1
"C14orf178"	-19.3	1
"TNFSF12"	-15.1	1
"ENTPD5"	-19.9	1
"PAPOLA"	-16.3	1
"GDPGP1"	-21.1	1
"MEX3B"	-18.2	1
"ZNF280D"	-16.4	1
"TGIF2-C20orf24"	-15.6	1
"RP11-210M15.2"	-17.3	1
"SRP14"	-12.5	1
"KIF23"	-16.6	1
"SECISBP2L"	-15.4	1
"TMCO5A"	-17	1
"EIF2AK4"	-17.7	1
"AKAP13"	-17.6	1
"C15orf57"	-14.7	1
"FBN1"	-20	1
"TRAF3"	-19	1
"SYNM"	-22.1	1
"LINS"	-16.9	1
"SZT2"	-18.9	1
"TCF24"	-15.9	1
"PHKG2"	-19.4	1
"RP6-24A23.6"	-18.3	1
"ERI2"	-17.5	2
"DET1"	-23.2	1
"KLHL36"	-18.8	1
"TMEM178B"	-18	2
"TRAPPC2L"	-16.2	1
"OGFOD1"	-15.1	1
"HYKK"	-18.3	2
"MPI"	-16.6	1
"ARPP19"	-18.4	1
"SNAP23"	-15.8	1
"TBL3"	-22.2	1
"COQ7"	-17.3	1
"ERI2"	-17.6	2
"RBMX"	-15.8	1
"HSBP1"	-20.1	1
"SCARF1"	-17.2	1
"OVCA2"	-17.9	1
"CCDC64B"	-20.5	1
"ZNF263"	-17.3	1
"CARD14"	-15.9	1
"SCIMP"	-18.9	1
"ZNF75A"	-21.2	1
"CTRL"	-14.9	1
"BAIAP2"	-18.9	1
"NXN"	-21.3	2
"PHF12"	-18	1
"SOCS7"	-18.7	2
"RPL23"	-14.5	1
"YES1"	-15.7	1
"MIF4GD"	-21.3	1
"LINC00908"	-21.2	1
"SMIM6"	-13.3	1
"POLI"	-16.4	1
"C18orf32"	-18.2	1
"CNDP2"	-18.4	2
"DYNLL2"	-18.2	1
"SECTM1"	-15	1
"RHOT1"	-16.2	1
"RP11-169F17.1"	-21.9	1
"AC011897.1"	-18.9	1
"KCNJ12"	-21.2	1
"RBFOX3"	-14.8	1
"CYTH1"	-16.8	1
"FAM198B"	-18.7	1
"SLC44A2"	-16.5	1
"ZNF568"	-20.1	1
"SMIM22"	-16.8	1
"ELOF1"	-16.4	1
"C19orf57"	-16.5	1
"NLE1"	-18.2	1
"DPY19L3"	-19.4	1
"ZNF599"	-15.7	1
