"SYMBOL"	"energy"	"Nsites"
"PHF20"	-18.9	1
"C9orf91"	-19	1
"RGS3"	-21.2	1
"ZDHHC18"	-20.6	1
"RPS6KA1"	-20.2	1
"PRPF4"	-19.8	1
"KIAA1958"	-17.9	1
"SNX12"	-19.6	1
"SLC30A2"	-18.8	2
"EXTL1"	-19.6	1
"PAQR7"	-21.6	1
"GPRIN2"	-20.7	1
"CNR2"	-18.1	1
"GALE"	-17.7	1
"AWAT1"	-16	1
"AKAP2"	-18.9	1
"PALM2-AKAP2"	-18.9	1
"TMEM245"	-20.2	2
"EPHB2"	-22.1	1
"ABCA1"	-24.6	1
"NPLOC4"	-18.7	4
"NCOA6"	-15	1
"PMS1"	-16	1
"ALPL"	-16.8	1
"MTMR8"	-16.8	1
"ITCH"	-15.2	1
"APEX2"	-20.3	1
"TGFBR1"	-22.6	2
"C10orf68"	-23.6	1
"PLA2G2F"	-18.3	1
"PLA2G2D"	-16.9	1
"RNF186"	-16.9	1
"FOXE1"	-18.2	1
"WNK3"	-20	2
"CCDC180"	-19.8	1
"UBR4"	-17.5	1
"ZNF510"	-15.9	1
"ZNF367"	-19.2	1
"CBFA2T2"	-18.4	1
"APOA1"	-22.9	1
"STK19"	-17.2	1
"KIAA1462"	-16	2
"BAMBI"	-17.9	1
"MFAP2"	-18.3	1
"ECM2"	-23.1	1
"MAPRE1"	-20.4	1
"F7"	-17.4	1
"ATP11A"	-20.2	1
"HSPA1B"	-20.5	1
"FAM131C"	-20.4	1
"TUBGCP3"	-19.9	1
"VWA7"	-18.5	1
"ASXL1"	-21.6	1
"VWA7"	-18	1
"CARD16"	-19.2	1
"MPP7"	-16.9	1
"POFUT1"	-16.4	1
"FBLIM1"	-18.2	1
"PLEKHM2"	-17.4	1
"AGMAT"	-17.8	1
"SHC3"	-20.6	1
"DNAJC16"	-16.9	1
"FAM155A"	-18.5	1
"CTRC"	-22	2
"CCNB3"	-14.6	1
"TPP2"	-14.2	1
"BCL2L1"	-15.5	1
"AGTPBP1"	-19.5	1
"CLCN5"	-17.7	1
"LST1"	-19.4	1
"PRAMEF18"	-22.7	1
"PRAMEF13"	-18.1	1
"PRAMEF22"	-20.6	1
"HNRNPK"	-21.7	1
"MYO3A"	-15.7	1
"SHISA7"	-23.4	1
"MAGIX"	-21.4	1
"CCDC120"	-22.5	1
"GNL1"	-21.6	2
"AGTRAP"	-21.2	1
"HLA-E"	-17.9	1
"C9orf41"	-19.4	1
"C9orf40"	-12.9	1
"RILPL1"	-17.9	4
"SSX3"	-13.6	1
"RORB"	-22.9	2
"C5orf45"	-19.9	1
"GABBR1"	-21.8	1
"DFFA"	-21.4	1
"DFFA"	-21.4	2
"TMEM2"	-15.6	1
"CNNM3"	-18.8	1
"CNNM4"	-17.3	1
"MLLT10"	-13.5	1
"KIF1B"	-16.9	1
"THBD"	-21.1	1
"MPP2"	-19.2	1
"LZIC"	-15.7	1
"CTNNBIP1"	-19.1	1
"PRKACG"	-14.8	1
"ZKSCAN4"	-15.5	1
"TGOLN2"	-18.2	1
"H6PD"	-17.7	1
"SLC2A5"	-19.2	1
"AQP7"	-18.2	1
"TNFRSF9"	-18.9	2
"FAM27E1"	-18.5	1
"FAM27E2"	-18.5	1
"PER3"	-16.7	1
"DNAJC11"	-19.6	1
"PHF13"	-20	1
"KLHL21"	-20.3	1
"KLHL21"	-20.3	3
"FAM216A"	-15.7	1
"IGFBPL1"	-20.9	2
"NOL9"	-20.9	2
"SHB"	-22.5	1
"TNFRSF25"	-20.3	2
"POLR1E"	-18.2	1
"HES2"	-21.2	3
"HTR4"	-18.3	1
"PCSK2"	-14.5	1
"RSU1"	-17	1
"C11orf83"	-18.6	1
"CKAP4"	-17.7	1
"ZNF425"	-24.2	1
"RGP1"	-19.5	1
"FBXO47"	-17.8	1
"KCNAB2"	-19.3	1
"AC006486.1"	-18	1
"NMT2"	-16.4	2
"TRIM13"	-17.7	1
"EXT1"	-15.9	1
"C10orf111"	-17.1	1
"DFFB"	-19.9	1
"CEP104"	-17.8	1
"FOXP2"	-20.2	2
"SPIRE2"	-17.1	2
"CD72"	-17.7	1
"DCDC2"	-18.9	1
"PANK4"	-19.8	1
"RER1"	-16.9	1
"LIG3"	-17.6	1
"LANCL3"	-16.7	1
"LANCL3"	-18.7	2
"MCM10"	-18.2	1
"ID4"	-17	1
"TMEM240"	-20.4	1
"KIF3A"	-17.9	1
"ATAD3C"	-18.2	1
"CYP4V2"	-16.9	2
"RAD50"	-17.9	1
"CAMK1D"	-19.5	1
"SDHAF1"	-19.1	3
"MCM8"	-17.4	1
"IL1RAPL1"	-20.1	1
"REXO1L1"	-17.3	1
"TPT1"	-18.8	1
"WT1"	-26.4	1
"ZNF774"	-19.3	1
"PCYT1B"	-17.3	1
"C4orf46"	-15.6	1
"SLC26A10"	-18.8	1
"DNAJC15"	-19.2	1
"CELF2"	-17.7	1
"ACSL6"	-15.8	1
"GATA3"	-16.1	1
"LYRM7"	-16.9	1
"PLEKHN1"	-19.8	1
"TMEM170B"	-17.6	1
"ZNF827"	-23.5	1
"KBTBD6"	-21.2	1
"KIN"	-19.9	1
"AP5S1"	-19.8	1
"EIF1AX"	-16	1
"FOSL2"	-20.7	1
"HGSNAT"	-20.1	1
"ARRDC2"	-17.5	1
"B4GALT1"	-17.3	2
"PDHA1"	-18.1	1
"GPR64"	-15.6	1
"ITSN1"	-17.3	1
"RS1"	-20.4	2
"ARSK"	-16.8	3
"RPP40"	-18.3	1
"LRRC19"	-15	1
"STEAP4"	-17.2	1
"ANKRD16"	-16.1	1
"KL"	-14.5	1
"ELAVL2"	-16.8	1
"SYAP1"	-17.8	4
"TMEM27"	-16.2	1
"RPS6"	-18.1	1
"COL4A3BP"	-18.4	1
"GEMIN8"	-23.8	1
"B3GALT5"	-20.4	2
"PDE4A"	-17.9	1
"SBF1"	-19	1
"SNAPC3"	-19.1	1
"WWC3"	-17.1	1
"ZNF738"	-16.7	1
"NKX3-1"	-17.3	1
"GSG1L"	-20	1
"ZDHHC21"	-16.9	1
"RUFY3"	-15.4	1
"CDX2"	-19.1	1
"SLC5A3"	-18.4	2
"ARSD"	-20.4	1
"KIAA1644"	-21.1	1
"P2RY8"	-20.2	1
"KDM4C"	-17.5	1
"ITSN1"	-21.4	2
"SERF2"	-16.7	1
"ITPRIPL2"	-17.3	1
"STK35"	-18.5	1
"NPM2"	-18.8	1
"LZTS1"	-18	2
"ZMYND11"	-15.6	1
"CATSPERD"	-17.9	1
"PLCXD1"	-18.5	1
"GAGE1"	-15.9	1
"CAMKK1"	-18.8	1
"CPPED1"	-17.4	1
"C2orf48"	-20	3
"MTMR6"	-20.3	1
"YWHAQ"	-16.4	1
"MTUS1"	-18.6	1
"C4orf19"	-17.1	1
"MSR1"	-17.1	1
"RAD1"	-17.3	1
"VLDLR"	-18.7	1
"C1QTNF9B"	-15.3	1
"PISD"	-17.5	1
"IGF2BP2"	-17.6	1
"DCAF16"	-17.7	1
"CDH18"	-17	1
"ONECUT3"	-19	1
"FSCN1"	-18.8	1
"FBXL18"	-20.1	1
"GPR78"	-16.1	1
"SAP18"	-16.1	1
"MBP"	-21.9	1
"DOK6"	-19.7	1
"HGFAC"	-18.1	2
"KRTAP22-2"	-16.7	1
"WHSC1"	-19.9	1
"SNRNP25"	-16.5	1
"C3orf72"	-21.4	2
"TMEM241"	-21.1	1
"CCDC125"	-19.3	1
"TXNRD3NB"	-19.9	1
"CADM2"	-19.2	2
"MAP4"	-21	1
"TRIM71"	-19.3	1
"GOLM1"	-18.1	1
"FAM83H"	-21.3	1
"SELPLG"	-21.1	1
"HYKK"	-15.7	2
"FAM83G"	-20	1
"KCNQ3"	-20	2
"RNF20"	-18.1	1
"WIZ"	-17.7	2
"PRTG"	-18.5	1
"FANCA"	-18.7	2
"FAXC"	-21.1	1
"ZXDC"	-20.6	1
"RHBDF2"	-16.9	1
"ACOXL"	-18.7	1
"UVSSA"	-17.4	1
"BCAS3"	-19.8	2
"BORA"	-17.2	1
"ZRSR1"	-18.2	1
"C17orf51"	-20.1	2
"PCNXL4"	-17	1
"CACNG7"	-19.2	1
"ZNF321P"	-18.2	1
"ZNF320"	-23.4	2
"KLK7"	-19	1
"RPL13A"	-16.6	1
"TP53BP2"	-17.7	1
"ERCC2"	-18.6	1
"SEPT2"	-17.5	1
"TMCO1"	-19.3	1
"XRCC5"	-20.1	2
"ZFP82"	-21.4	1
"SNX9"	-15.7	1
"ICA1L"	-18.7	1
"ZNF84"	-19.8	1
"MFSD6"	-19.6	1
"CCDC57"	-21.8	1
"CCDC57"	-19.3	2
"TFPI"	-14.6	1
"BDH1"	-22.4	1
"GPR155"	-16	1
"RAB37"	-17.8	1
"RAB37"	-15.9	1
"SDK2"	-19.8	1
"SCN3B"	-16.6	1
"BAZ2B"	-17.3	1
"TMEM119"	-17.8	1
"GTDC1"	-17.9	2
"GRK5"	-20.4	2
"NT5DC3"	-21.9	2
"ABLIM1"	-20.7	1
"VWA2"	-20.7	1
"ZNF292"	-16.2	1
"GK5"	-19.1	2
"PTRH2"	-16.2	1
"KLRG2"	-16	1
"POU2AF1"	-18	1
"MTPN"	-16.4	1
"RPL13"	-18.5	2
"PRIMA1"	-18.1	1
"TNPO3"	-18.1	1
"BCL2L11"	-18.3	1
"SLC24A4"	-19.8	3
"LIMS1"	-19.8	1
"CNOT6"	-19.4	2
"EYS"	-17.5	1
"ANKRD42"	-18.1	1
"FOXP2"	-16.4	1
"MDM1"	-19	1
"LAMB1"	-18.6	1
"GRK6"	-21.9	3
"MON2"	-15.9	1
"ZFYVE27"	-20.3	1
"WDR52"	-19.5	1
"TMEM134"	-19.9	2
"ZNF559"	-19.4	1
"CNP"	-18.4	1
"PLCXD2"	-14.6	1
"HAP1"	-17.9	2
"GABRB2"	-17.8	1
"NFKBIZ"	-18.1	1
"ELMSAN1"	-22.4	1
"RPL24"	-18.9	1
"TTC23"	-20.9	1
"CNPY3"	-16.7	1
"NR2F2"	-19	2
"MED1"	-15.6	1
"TADA2A"	-17.7	2
"GTF2F1"	-16.1	1
"AHSA2"	-18.4	2
"SLFN12"	-21.4	1
"ELOVL6"	-21.3	3
"ZNF207"	-20.5	1
"ADCY7"	-16.8	2
"GPR75"	-16.7	2
"ZBTB1"	-14.9	1
"CXXC4"	-17	1
"NRG2"	-20.1	1
"SLC9B2"	-19.8	1
"MATR3"	-15.7	1
"ZBTB3"	-18	3
"MYLK3"	-18.2	2
"TRMT10A"	-20.9	1
"SPOCK1"	-18	1
"SIN3A"	-15.8	1
"SMARCD1"	-16.7	1
"PHF15"	-18.8	1
"MSANTD3"	-18.9	2
"PPM1A"	-18.2	1
"SLC43A3"	-15.9	1
"CFLAR"	-19.1	1
"LYNX1"	-21.4	1
"ALDOA"	-18.7	1
"ZNF365"	-20.4	1
"POM121"	-23.6	1
"CELF1"	-21.9	2
"VDR"	-21.1	1
"AMT"	-17.5	1
"C9orf3"	-18.1	1
"PHF20L1"	-23.9	1
"PAQR5"	-18.1	1
"SCAF11"	-18.5	1
"CALML4"	-21.6	1
"SPECC1"	-20	1
"RABL2B"	-18	1
"B9D1"	-17.2	1
"PURB"	-18.2	1
"IL21R"	-18.2	1
"POLM"	-17.8	2
"CDKL1"	-18.1	3
"NCOR1"	-18.9	1
"YWHAZ"	-20	1
"SLC5A12"	-21.6	1
"C22orf26"	-17.1	1
"RPS29"	-21.7	2
"RBM4"	-19.3	1
"ZNF197"	-17.9	1
"HERPUD2"	-18.1	1
"JMY"	-18	1
"FAF1"	-20.3	1
"PDE1C"	-21	3
"KRBA2"	-23.4	1
"HOXA3"	-17.9	1
"HNF4G"	-17.5	1
"SEPT3"	-21.2	1
"POLR3H"	-20.3	1
"DKK3"	-20.1	1
"TRIM39"	-19.9	1
"OSBPL10"	-17.4	1
"GRIN2A"	-18	1
"RBMS3"	-24.8	1
"SLC30A5"	-18.3	1
"GNE"	-16.4	1
"ADHFE1"	-16.5	1
"COL4A4"	-20.3	1
"THRB"	-17.8	2
"CD72"	-18.2	1
"LTB4R"	-17	1
"FITM2"	-18.1	1
"OR51E1"	-16.7	1
"FLYWCH2"	-18	1
"NRL"	-16.4	1
"AC007390.5"	-17.1	1
"NCF4"	-22.6	1
"SMU1"	-21.3	1
"DDHD2"	-17.5	1
"PAFAH1B1"	-20.7	1
"FOXRED2"	-17.7	1
"ESCO2"	-19.1	2
"BLOC1S5"	-16.9	1
"RFPL3"	-13.3	1
"PTK2B"	-18.5	1
"PTK2B"	-19.3	1
"CCDC40"	-16.5	1
"MYCBP"	-22	1
"TMEM209"	-16.9	1
"MANEAL"	-18.1	2
"C21orf58"	-18.9	1
"MCM3AP"	-18	2
"LSS"	-20.7	2
"ZNF709"	-17.8	1
"RAB2B"	-16.7	1
"CCDC41"	-14	1
"ARHGEF12"	-21.4	1
"TTC28"	-16.6	1
"BCL2"	-22.6	1
"CCNB1IP1"	-24.6	1
"APOF"	-17.4	1
"C15orf38-AP3S2"	-20.9	1
"INF2"	-22.2	2
"VGLL3"	-16.6	1
"TMPRSS3"	-17	1
"PAX1"	-17.5	1
"CSNK1D"	-17.3	1
"USP34"	-15.3	1
"SLC38A1"	-18.6	1
"DOT1L"	-20.5	1
"ERG"	-18.5	1
"RPRD1A"	-17.8	1
"AC007952.6"	-16.5	1
"AC007952.6"	-15.3	1
"AC007952.5"	-16.7	1
"AC007952.5"	-19.8	4
"MICB"	-16.4	1
"MYT1L"	-21.6	1
"GAREM"	-17	1
"RBM12B"	-19.8	1
"FAM21A"	-14.9	1
"C14orf23"	-19.5	1
"TNRC18"	-15.5	1
"AC027763.2"	-20.5	1
"C22orf39"	-16.4	1
"KDM5A"	-18.6	2
"ROCK1"	-17.9	1
"CECR6"	-18.3	1
"MTRNR2L4"	-17.9	1
"VAPA"	-16.9	1
"ZNF705D"	-15.4	1
"DLGAP1"	-19.5	1
"CSMD1"	-17.1	2
"CSNK2A1"	-19	2
"DSCAM"	-19.4	2
"AP005482.1"	-16.1	1
"PPP4R1"	-17.4	1
"KLHDC7A"	-16.4	1
"NFASC"	-20	2
"GAREML"	-19.3	1
"POP1"	-18.5	1
"KDM4C"	-20.8	1
"PDE7A"	-17.4	2
"MARK2"	-19.4	1
"LFNG"	-18.6	1
"KCTD17"	-16.8	1
"ZNF681"	-18.1	1
"SAR1B"	-19.6	2
"CPE"	-18.1	1
"DRP2"	-17.4	2
"MIEF1"	-15.7	1
"CARF"	-17.9	1
"GABRR2"	-19.5	1
"C22orf46"	-23	2
"CYHR1"	-15.9	1
"SDC1"	-18.4	1
"INO80D"	-21.6	1
"VSIG2"	-18.8	1
"EFR3B"	-22.3	1
"WWC2"	-17.4	1
"CAMKMT"	-17	1
"ZBTB40"	-19	2
"ARHGAP35"	-19.9	1
"LTBP1"	-15.4	1
"CAPN10"	-15.8	1
"ATG4B"	-20.2	1
"NCOR2"	-21.9	1
"KBTBD12"	-22.8	1
"RANGAP1"	-18.9	3
"TOX4"	-19.2	1
"SUN2"	-19.8	1
"MTA3"	-17.4	1
"PPP1R3G"	-17.3	1
"FAM118A"	-17.1	1
"TCHP"	-18.2	1
"STXBP4"	-16.1	1
"ZDHHC8"	-17.9	1
"DUSP28"	-20.2	1
"MSH2"	-16.4	2
"MAST4"	-16	1
"TRIOBP"	-19.8	1
"HDAC9"	-18.5	1
"RMDN1"	-22.7	1
"SLC8A1"	-17.3	1
"BCL6"	-17.8	1
"MBD5"	-19.2	1
"TBL1X"	-20.2	1
"HERC3"	-22.3	1
"ICOSLG"	-21.3	1
"MRPS12"	-13.9	1
"PRDM6"	-18.4	1
"C3orf36"	-21.9	1
"HMSD"	-18.9	1
"TMEM257"	-13.9	1
"C7orf65"	-21	1
"INPP4A"	-20	2
"FAM211A"	-16.1	1
"AAK1"	-19.4	3
"WIPF3"	-16.3	1
"ALDH7A1"	-18.2	1
"FHL2"	-21.7	1
"KLHL30"	-19.8	1
"AFF3"	-17.9	1
"DCDC2B"	-17.5	1
"SPIRE1"	-17.1	1
"RAD9B"	-16.5	1
"C17orf104"	-16.6	1
"PGAP1"	-17.9	1
"SH3D19"	-20.4	3
"STK16"	-19.1	1
"MGAT5"	-21.5	1
"APOL6"	-19.3	2
"PSTPIP2"	-20	1
"AC007405.2"	-19.9	1
"INO80B"	-18.1	1
"PMS1"	-19.4	2
"DPP10"	-18	1
"HNRNPLL"	-18.4	1
"FAM111B"	-20.3	1
"METTL21A"	-24.6	1
"COX20"	-21	1
"ZFP69B"	-16.6	1
"PRRT3"	-22.8	1
"PTPN3"	-19.1	1
"ADIPOQ"	-17.9	2
"MAP4K4"	-18.3	1
"ADD2"	-19.7	1
"SBK2"	-15.7	1
"PRKCA"	-18.8	1
"EXOC5"	-21.1	1
"SEC14L1"	-18.7	1
"HHAT"	-18.4	1
"DENND6B"	-19.6	2
"FLJ20373"	-18.3	1
"SCN5A"	-18.2	1
"FRRS1"	-16.7	1
"MCF2L2"	-17.5	1
"WDR26"	-18.3	1
"ZNF215"	-16.9	1
"ZNF557"	-17	1
"SHANK3"	-19.9	2
"CRCP"	-17.5	4
"TMEM251"	-16.2	1
"RDH13"	-19.3	1
"BBX"	-20.6	1
"NDUFV1"	-16	2
"SGCE"	-18.8	1
"GPI"	-19.3	2
"KNSTRN"	-21.2	1
"USP4"	-16.1	1
"AC015987.2"	-17.2	1
"NCKIPSD"	-17.3	2
"FAM178B"	-14.8	1
"ZNF90"	-20.4	1
"ZNF724P"	-18.8	1
"ZNF783"	-20.1	1
"ISY1-RAB43"	-22.1	2
"C9orf69"	-25.7	1
"TCEB3"	-18	1
"ZBTB22"	-16	1
"PRR12"	-19	1
"HLA-DPB1"	-16.7	1
"AL078585.1"	-19	1
"PLEKHA2"	-21	2
"CRTC3"	-18.6	1
"AKR7L"	-16.4	1
"TFRC"	-16.8	1
"KCNH5"	-19.3	2
"ZNF716"	-17.7	1
"NISCH"	-21.7	1
"SUMO2"	-19.9	1
"ARRB1"	-19.5	1
"WHSC1"	-21.1	1
"ZNF578"	-19.3	2
"ERLIN1"	-18.4	1
"ATG2A"	-20.6	1
"DLGAP2"	-21	1
"TBCEL"	-18.2	1
"NUP62"	-15.2	1
"NXPE3"	-19.3	1
"COL20A1"	-22.8	2
"NAF1"	-16.6	2
"MCMDC2"	-20.4	1
"AUH"	-18.8	1
"CDCA3"	-19.9	1
"PRDM15"	-21.6	1
"IRGQ"	-19.2	2
"CLCN2"	-17.2	1
"PIN4"	-23.8	4
"AMER3"	-20.1	2
"GPBP1"	-19.6	1
"LRP12"	-15.8	1
"AC079341.1"	-18.8	1
"WDR5"	-21.9	1
"HID1"	-15.3	1
"UTP14A"	-17.2	1
"KSR2"	-18.8	3
"NR2C2"	-22	3
"MAPK9"	-17.8	1
"EIF4E3"	-18.4	1
"PVR"	-20.1	1
"ZNF445"	-20.5	3
"SYS1"	-20.6	1
"C3orf18"	-19.1	1
"TMEM185B"	-24.9	1
"ZDHHC17"	-20.6	1
"ZNF394"	-21.8	2
"GATSL2"	-21.9	1
"MDGA2"	-15.7	1
"GJC1"	-18.8	1
"SGSM2"	-21.1	1
"RNF5"	-19.4	1
"FAHD1"	-16.9	2
"ZNF737"	-15.8	1
"TEKT4"	-24	1
"ZNF589"	-18.7	1
"FGD4"	-22.6	1
"MAVS"	-24.3	2
"SESTD1"	-21.5	1
"RECQL4"	-15.6	1
"PLCL1"	-18.8	1
"MRO"	-18	1
"PLA2G2C"	-16.9	2
"CACTIN"	-20.3	1
"ZFAT"	-19.5	1
"GSTO2"	-15.5	1
"ABCF3"	-24.6	1
"PARP2"	-20.4	2
"C1QTNF7"	-19.8	1
"SYNPO2"	-20.8	1
"TSPAN14"	-20.8	1
"SLC12A8"	-17.4	1
"PLEKHM1"	-18.2	1
"CNTNAP5"	-17.4	1
"ZNHIT6"	-23.3	1
"EBNA1BP2"	-16.1	1
"KANSL3"	-16.3	1
"IRAK4"	-18.4	1
"FAM208A"	-16.9	1
"TMCC1"	-18.3	1
"PPHLN1"	-15.3	1
"KBTBD13"	-18.6	1
"CREB1"	-20.6	2
"NRP1"	-16.8	1
"CTC-349C3.1"	-16.6	1
"BTN2A2"	-17.4	1
"HCAR1"	-18.1	1
"C1orf170"	-18.6	1
"SLC16A1"	-16.9	1
"BLOC1S3"	-18.1	2
"KCNA6"	-18.7	2
"PIK3C2G"	-20.4	1
"ZNF780B"	-23.7	2
"MAP4"	-20.5	1
"ZNF783"	-17.6	1
"MBD3"	-19.4	3
"WDR73"	-18.2	1
"CLDN4"	-20.2	1
"SEPT7"	-16.5	1
"AC105020.1"	-17.5	2
"SGCD"	-16.5	1
"EXOSC6"	-18.7	1
"CYYR1"	-15.6	1
"ZNF814"	-19.1	1
"ZNF527"	-17.7	1
"CD33"	-17.8	1
"TNIK"	-18.9	1
"TLR6"	-16.9	1
"AC106017.1"	-19.8	4
"ERAP2"	-18.2	1
"VPS53"	-20.1	1
"HSPA14"	-18.1	1
"KIAA1429"	-22.7	1
"CRP"	-18.5	1
"ZNF469"	-17.2	2
"GALNT15"	-20.7	1
"ZNF487"	-17.9	2
"AC012215.1"	-15.1	1
"CABP4"	-22.4	2
"PDZD2"	-19.9	1
"IL5RA"	-18.8	1
"SPG20"	-16.7	1
"PTCHD3"	-15.9	1
"GNA13"	-17	1
"PHF20"	-22	1
"CDC42SE1"	-17.6	1
"ZNF766"	-18.4	1
"BDNF"	-16.8	1
"KIAA1549"	-23.6	2
"FTSJ2"	-16	1
"GPSM1"	-18.5	1
"USP46"	-17.3	2
"RPF2"	-18.8	1
"PDK3"	-19.2	1
"C10orf105"	-18.8	1
"PSD4"	-20.5	3
"BLOC1S2"	-20.1	1
"SHISA6"	-19.5	1
"ELF1"	-16.5	1
"SLC48A1"	-20.3	1
"EMX2"	-17.7	1
"PAQR8"	-16.4	2
"ITFG3"	-20.2	1
"DCC"	-17	1
"SGOL1"	-16.7	1
"UBA52"	-19.5	1
"ACKR2"	-18	3
"ERVMER34-1"	-18	1
"ZNF516"	-20	1
"CTAG1A"	-15.2	1
"LANCL1"	-17.4	1
"CTDSPL"	-20.1	2
"HNF4A"	-19.7	1
"ZNF705B"	-16.4	1
"SEC14L1"	-17.4	1
"PARVG"	-19.2	1
"PAX1"	-18.4	1
"SHFM1"	-18.2	1
"TMPRSS13"	-19.6	1
"ZNF793"	-17.6	1
"CPA4"	-16.2	1
"PTPRO"	-19.1	1
"FUZ"	-17.9	1
"AC008394.1"	-16.3	1
"KLLN"	-16.7	1
"ANKUB1"	-15.7	1
"FNBP1"	-22.7	2
"ZNF619"	-17	1
"PRDM15"	-16.4	1
"SIGLEC11"	-18.5	3
"PACS2"	-20.4	1
"STRBP"	-16.1	1
"SS18L2"	-17.6	1
"CARD8"	-20.3	2
"DCTN3"	-17.9	1
"DCTN4"	-20.5	1
"RASAL2"	-17.8	1
"PALM2"	-21.5	1
"CLMP"	-19.5	1
"BBIP1"	-16.7	1
"PDHX"	-17.4	2
"MAP3K13"	-15.1	1
"C17orf105"	-16	1
"TMEM120B"	-20.8	2
"CHID1"	-18.6	1
"ZBTB43"	-20.3	1
"ARL13A"	-14.3	1
"TMEM161A"	-21.2	1
"TCEA3"	-21.4	3
"THRA"	-25.7	1
"U2AF2"	-22.1	1
"ATCAY"	-20.3	2
"USP40"	-21	1
"TEX22"	-18.7	1
"AL162407.1"	-17.5	1
"TRPC4AP"	-16.8	1
"DSE"	-18.5	2
"SCAND3"	-15.8	1
"ATM"	-18.8	1
"PHKG1"	-20.7	1
"CADM1"	-18.9	2
"AC104667.3"	-16.4	1
"TRA2B"	-17.5	2
"TRAPPC2"	-17	2
"DCLRE1C"	-17.1	1
"UBE2D3"	-17.6	1
"AGAP9"	-18.8	1
"CA5B"	-21.2	1
"SLC6A11"	-21.5	2
"GADL1"	-18.8	1
"ETV3L"	-17.4	1
"CSGALNACT1"	-16.1	1
"MUC19"	-19.5	1
"GJA9"	-22	1
"ALDH1L1"	-15.6	1
"PRSS21"	-20.6	2
"COG6"	-15.1	1
"SLC39A3"	-21.5	2
"RUSC2"	-20.4	1
"FAM27E3"	-17.7	1
"IFFO2"	-19.8	1
"GNB2L1"	-16.7	1
"RPL15"	-17	2
"ZNF492"	-16.7	1
"VWA5A"	-21.3	1
"TMED7"	-20.2	1
"APC"	-18	1
"TMX1"	-22.1	1
"TMED4"	-19.7	1
"TINAGL1"	-17	1
"CAMK2B"	-23.3	1
"MAPKBP1"	-17.5	1
"ZNF853"	-17.2	1
"ALS2"	-18.5	1
"SARM1"	-21.8	1
"CDKN2AIPNL"	-17.9	1
"CLSTN2"	-19.4	1
"CDS2"	-17.5	1
"MME"	-19.4	1
"AIFM1"	-22.6	1
"BAP1"	-17.3	2
"EIF2A"	-14.9	1
"RNF112"	-18	1
"ZNF746"	-17.1	1
"SSR1"	-12.6	1
"MDM2"	-17	4
"FOXP2"	-15	1
"ANKUB1"	-17	1
"RUVBL1"	-17.6	1
"CNIH4"	-19.2	2
"ADAM9"	-14.5	1
"STIM2"	-15.8	1
"PEX5L"	-17.7	1
"B4GALT4"	-19.3	1
"NR1H3"	-18.7	1
"KLF8"	-18.2	1
"POPDC2"	-15.2	1
"EIF1"	-15.3	1
"MNX1"	-18.3	1
"RPL24"	-14.4	1
"FCAR"	-16.1	2
"GAPVD1"	-18.9	1
"HOXB3"	-15.5	1
"FAM211A"	-15.7	1
"FTO"	-19.8	3
"MFN1"	-20.5	1
"CNP"	-17	1
"BAG1"	-17.6	1
"UBN2"	-22.2	1
"EIF5A2"	-18.5	1
"MED27"	-18	1
"MED12L"	-18.1	1
"PTPRG"	-15.8	1
"PURG"	-17.9	1
"DNM1"	-17.8	1
"ZNF273"	-20.5	3
"MRPS14"	-17.6	1
"LCN6"	-22.3	1
"YME1L1"	-16	2
"EMC1"	-20.9	1
"RYBP"	-19.9	1
"MDM2"	-13.8	1
"RPL23"	-17.1	2
"METTL2B"	-17	1
"FAM71F2"	-21.7	1
"LYRM4"	-16.7	1
"GMPPB"	-19.9	1
"C6orf89"	-22	1
"COX7B"	-16.4	2
"ADAM9"	-15.1	2
"RXRA"	-23.4	1
"KNCN"	-16.6	1
"MAGI1"	-18.8	1
"TREML2"	-21	2
"HIVEP1"	-18.6	1
"ZSCAN2"	-16.5	1
"NDUFA3"	-17.6	1
"KLHL29"	-18.8	2
"NR6A1"	-18.3	2
"PDE12"	-19.4	1
"AK2"	-16.4	1
"SMIM7"	-23.1	1
"TFAM"	-19.4	1
"GPSM3"	-19	1
"RNF182"	-15.8	1
"DPH3"	-17.8	1
"MEIS1"	-18.6	1
"LSAMP"	-17.8	1
"THOC5"	-19.7	1
"ONECUT2"	-20.5	1
"RPL37A"	-19.2	1
"RBP1"	-16.2	1
"HERC4"	-21.3	1
"TRIM11"	-17	2
"RWDD2B"	-17.9	1
"BCL2L13"	-19.4	1
"C3orf14"	-16.8	1
"SLC7A2"	-18	1
"SELK"	-20.8	1
"PPP4R2"	-15.2	1
"ASAP3"	-20.5	2
"GMPS"	-17.6	1
"ANKDD1A"	-18.2	1
"SNTN"	-19.5	1
"PANK2"	-19.6	1
"LRRC55"	-15.6	1
"MTO1"	-21	3
"PIGL"	-18.5	1
"PGAM5"	-24.4	1
"RP11-382J12.1"	-16.8	1
"TFDP2"	-19.8	1
"LRPAP1"	-21.2	1
"SH3TC2"	-19.6	3
"RP11-1026M7.2"	-17.2	1
"ABL2"	-22.4	2
"LSM6"	-15.9	1
"CAMK2B"	-19.2	1
"CNBP"	-18.1	1
"WHSC1"	-18.4	1
"C5orf20"	-24.1	2
"PDK2"	-20.5	1
"TIGD5"	-18.7	1
"ZNF667"	-17.7	1
"ZNF608"	-22.1	2
"TMEM33"	-18.4	1
"MRPL36"	-18.7	1
