"SYMBOL"	"energy"	"Nsites"
"LINC00908"	-19.5	1
"NLE1"	-26.4	1
"ZNF527"	-20.9	1
"PRKAR1A"	-19.3	1
"MAP2K6"	-23	1
"MIDN"	-20.5	1
"KLF2"	-21.8	1
"FAM198B"	-21.9	1
"ZNF730"	-20.8	1
"ZNF493"	-19.7	2
"ZNF83"	-15.9	1
"ZNF714"	-23.2	1
"LRRC3DN"	-26.3	1
"ZNF160"	-23.5	1
"ZNF584"	-22.6	1
"AP001579.1"	-26.2	1
"TIMM50"	-23.2	1
"ZNF773"	-20.4	1
"AC007375.1"	-24	1
"ZNF333"	-19	1
"ARL14EPL"	-18.4	1
"ZNF677"	-17.6	1
"ZNF615"	-24.3	1
"COMMD3-BMI1"	-18.1	1
"HIATL2"	-25.7	1
"RNF103-CHMP3"	-22.9	1
"PSMD5"	-22.5	1
"NBPF11"	-20	1
"FRK"	-26.9	1
"ACYP2"	-25.9	1
"CSNK1A1"	-17.7	1
"SNX5"	-24.3	1
"HIST1H2BN"	-20.6	1
"ERN1"	-20.5	1
"FHL2"	-23.3	1
"DCP1A"	-22.5	1
"CNKSR3"	-24	1
"SCOC"	-20.4	1
"CFHR4"	-20.6	1
"USP6NL"	-21.7	2
"ZBTB8B"	-23.3	1
