"ensembl_gene_id"	"external_gene_name"	"kb"	"x"	"FPKM"
"ENSG00000232951"	"IPO7P1"	0.636	0	0
"ENSG00000232952"	"AL512844.1"	1.779	0.0786630858294052	0.0442175861885358
"ENSG00000232953"	"HSPA8P18"	1.928	0.0182659438345219	0.00947403725856944
"ENSG00000232954"	"LINC00374"	0.8	0	0
"ENSG00000232956"	"SNHG15"	3.228	48.8121204210791	15.1214747277197
"ENSG00000232958"	"AC027119.1"	0.241	0	0
"ENSG00000232959"	"AL356475.1"	0.341	0	0
"ENSG00000232963"	"HMGN2P20"	0.273	0	0
"ENSG00000232964"	"LINC01737"	0.403	0	0
"ENSG00000232965"	"RPS12P18"	0.27	0	0
"ENSG00000232968"	"EIF4EP4"	0.578	0	0
"ENSG00000232969"	"AP001062.2"	0.127	0.0855030145225155	0.673252082854453
"ENSG00000232970"	"POLHP1"	0.47	0.116009659713329	0.24682906321985
"ENSG00000232971"	"AL591719.2"	0.386	0	0
"ENSG00000232973"	"CYP1B1-AS1"	2.596	0.0349785234163778	0.0134740074793443
"ENSG00000232975"	"MTCO1P57"	0.261	0	0
"ENSG00000232976"	"TRIM60P10Y"	0.751	0	0
"ENSG00000232977"	"LINC00327"	2.836	0.0515497154632787	0.018176909542764
"ENSG00000232978"	"AL161909.2"	0.409	0.00887057623476115	0.0216884504517387
"ENSG00000232979"	"AC092580.3"	0.139	0	0
"ENSG00000232981"	"MTCO1P51"	1.06	0	0
"ENSG00000232982"	"MTCO1P45"	0.267	0	0
"ENSG00000232983"	"AL160270.2"	0.473	0.0360287410512183	0.0761706998968674
"ENSG00000232985"	"AL355537.1"	0.375	0	0
"ENSG00000232986"	"AL139081.1"	0.382	0.03318521371237	0.086872287205157
"ENSG00000232987"	"LINC01219"	0.923	0.742785683698594	0.804751553302918
"ENSG00000232989"	"AL356010.1"	0.102	0	0
"ENSG00000232990"	"MTATP6P7"	0.681	0	0
"ENSG00000232991"	"GACAT1"	0.577	0	0
"ENSG00000232992"	"AHCYP4"	1.315	0.025487173726689	0.0193818811609802
"ENSG00000232993"	"AL445183.1"	0.467	0	0
"ENSG00000232994"	"RPL7P14"	0.741	0.0891755851601009	0.120344919244401
"ENSG00000232995"	"AL592435.1"	1.441	2.68658300080861	1.86438792561319
"ENSG00000232998"	"VPS13A-AS1"	0.701	0.0172193547641677	0.0245639868247756
"ENSG00000232999"	"AL133351.3"	0.193	0	0
"ENSG00000233002"	"AC005324.1"	0.746	0.00885574337642644	0.0118709696734939
"ENSG00000233003"	"CICP26"	2.448	0	0
"ENSG00000233005"	"AC018742.1"	0.642	0	0
"ENSG00000233006"	"MIR3936HG"	2.447	1.67895983574354	0.686129887921349
"ENSG00000233007"	"UBTFL11"	2.252	0	0
"ENSG00000233008"	"LINC01725"	3.177	0.0524178685825068	0.0164991717288344
"ENSG00000233009"	"NALCN-AS1"	2.846	0.0166337563400688	0.0058446086929265
"ENSG00000233010"	"RPEP4"	0.602	0.209933772061263	0.348727196115055
"ENSG00000233011"	"SLC9A3P1"	1.685	0	0
"ENSG00000233012"	"HDAC1P2"	1.398	0.426105044170086	0.304796168934253
"ENSG00000233013"	"FAM157B"	1.795	0.503406023154337	0.28044903796899
"ENSG00000233014"	"TBC1D3P7"	0.914	0	0
"ENSG00000233015"	"SLC25A6P1"	0.775	0	0
"ENSG00000233016"	"SNHG7"	2.357	63.6850552325617	27.0195397677394
"ENSG00000233017"	"AL121832.1"	0.677	0	0
"ENSG00000233018"	"AL732292.1"	0.226	0.0332263631962538	0.147019306178114
"ENSG00000233020"	"AL354872.1"	0.967	0	0
"ENSG00000233021"	"AL669841.1"	0.558	0.0366467045340498	0.0656750977312721
"ENSG00000233024"	"NPIPA9"	1.547	0.0844842107927625	0.0546116423999758
"ENSG00000233025"	"CRYZP1"	0.947	1.11510962220315	1.17751808046795
"ENSG00000233026"	"MTCO1P5"	0.344	0	0
"ENSG00000233028"	"AC006970.2"	0.779	0	0
"ENSG00000233029"	"AC244453.2"	3.543	0.0429048043482816	0.0121097387378723
"ENSG00000233030"	"AC243772.2"	3.543	0	0
"ENSG00000233031"	"AC125238.1"	0.249	0	0
"ENSG00000233033"	"CASK-AS1"	0.515	0.0177627972166964	0.0344908683819347
"ENSG00000233036"	"KRTAP8-2P"	0.186	0	0
"ENSG00000233037"	"AC009237.5"	0.501	0	0
"ENSG00000233038"	"AC011899.2"	1.114	0	0
"ENSG00000233039"	"MTND5P30"	1.731	0	0
"ENSG00000233040"	"FAM204BP"	0.701	0.0183233522670249	0.0261388762725034
"ENSG00000233041"	"PHGR1"	0.571	0	0
"ENSG00000233044"	"AL049820.1"	0.423	0.105759054114955	0.250021404527081
"ENSG00000233045"	"AC097523.1"	0.637	0.0341332736604558	0.0535844170493811
"ENSG00000233047"	"LINC01677"	2.362	0	0
"ENSG00000233048"	"LINC01722"	3.033	0.135225313541481	0.0445846731096213
"ENSG00000233050"	"DEFB130B"	0.24	0	0
"ENSG00000233052"	"AL513304.1"	0.359	0	0
"ENSG00000233055"	"AL353621.1"	0.243	0	0
"ENSG00000233056"	"ERVH48-1"	2.79	0.254527727756539	0.0912285762568241
"ENSG00000233057"	"EEF1A1P14"	1.376	0	0
"ENSG00000233058"	"LINC00884"	5.557	0.284024507211914	0.0511111224063188
"ENSG00000233060"	"AC016700.3"	0.448	0.0508741484849022	0.113558367153799
"ENSG00000233061"	"TTLL7-IT1"	2.921	0.128536339593806	0.044004224441563
"ENSG00000233063"	"SAR1AP4"	0.591	0	0
"ENSG00000233064"	"AL136307.1"	0.411	0.00912278842626134	0.0221965655140179
"ENSG00000233067"	"PTCHD1-AS"	1.443	0	0
"ENSG00000233068"	"AL391422.2"	0.742	0	0
"ENSG00000233069"	"AL663074.1"	0.299	0.0265423322603898	0.0887703420079928
"ENSG00000233070"	"ZFY-AS1"	0.5	0	0
"ENSG00000233071"	"RPSAP59"	0.89	0	0
"ENSG00000233072"	"RPS15AP6"	0.385	0.0348585506907069	0.0905416901057321
"ENSG00000233073"	"AC005009.2"	3.684	0	0
"ENSG00000233077"	"LINC01271"	2.25	0.0938850170229511	0.0417266742324227
"ENSG00000233078"	"AL355994.3"	0.466	0	0
"ENSG00000233079"	"LINC01755"	3.146	0	0
"ENSG00000233080"	"LINC01399"	0.648	2.89263660532687	4.46394537859086
"ENSG00000233081"	"AL353764.1"	0.474	0.0365611157989377	0.0771331556939614
"ENSG00000233082"	"AC073094.1"	0.433	0	0
"ENSG00000233083"	"FTH1P6"	0.32	0	0
"ENSG00000233084"	"RPL23AP25"	0.463	0.0878701792439772	0.189784404414638
"ENSG00000233085"	"BX322234.2"	0.654	0	0
"ENSG00000233086"	"LNCARSR"	2.932	0	0
"ENSG00000233087"	"RAB6D"	3.032	1.40287554888591	0.462689824830446
"ENSG00000233090"	"AC015922.1"	0.184	0	0
"ENSG00000233093"	"LINC00892"	1.771	0	0
"ENSG00000233096"	"AC099541.1"	0.67	0	0
"ENSG00000233098"	"CCDC144NL-AS1"	4.586	0.223507676541945	0.048736955198854
"ENSG00000233099"	"AC095030.1"	0.377	0	0
"ENSG00000233101"	"HOXB-AS3"	0.743	14.1043479845567	18.9829717154196
"ENSG00000233103"	"AL133329.1"	0.478	0	0
"ENSG00000233105"	"AC103563.5"	0.364	0	0
"ENSG00000233106"	"RPL12P3"	0.396	0	0
"ENSG00000233107"	"SUCLA2P2"	1.309	0	0
"ENSG00000233108"	"AC006042.2"	0.568	0.0665350253602753	0.117139129155414
"ENSG00000233109"	"AC013701.1"	0.465	0	0
"ENSG00000233110"	"AC093797.1"	1.789	0	0
"ENSG00000233111"	"RAB1C"	0.606	0.0357909241312773	0.0590609309096986
"ENSG00000233114"	"AL358075.3"	0.226	0.0431885954689871	0.19109997995127
"ENSG00000233115"	"FAM90A11P"	2.218	0	0
"ENSG00000233117"	"LINC00702"	6.3	0	0
"ENSG00000233118"	"UBE2V1P8"	0.265	0	0
"ENSG00000233120"	"USP9YP15"	0.422	0	0
"ENSG00000233121"	"VN1R20P"	0.966	0.0797242352181216	0.0825302642009541
"ENSG00000233122"	"CTAGE7P"	2.436	2.28963176970006	0.939914519581307
"ENSG00000233123"	"LINC01007"	2.291	0.00832713378223246	0.00363471574955585
"ENSG00000233124"	"LINC00456"	4.397	0	0
"ENSG00000233125"	"ACTBP12"	0.418	0	0
"ENSG00000233126"	"ZNF736P3Y"	1.465	0	0
"ENSG00000233128"	"LINC01794"	0.549	0	0
"ENSG00000233129"	"AL117351.1"	0.766	0	0
"ENSG00000233131"	"AC096649.2"	0.393	0	0
"ENSG00000233132"	"FAM90A3P"	1.395	0	0
"ENSG00000233133"	"AC104451.1"	0.176	0	0
"ENSG00000233134"	"MTND3P17"	0.344	0	0
"ENSG00000233135"	"RPS27P18"	0.247	0	0
"ENSG00000233136"	"USP17L11"	1.677	0	0
"ENSG00000233138"	"AL023584.1"	0.349	0	0
"ENSG00000233139"	"AC244636.2"	1.669	0	0
"ENSG00000233143"	"DIRC3-AS1"	5.257	0	0
"ENSG00000233144"	"AL512656.1"	0.401	0.0795506979432989	0.198380792876057
"ENSG00000233145"	"AL589987.2"	0.582	0	0
"ENSG00000233146"	"BPIFB5P"	1.099	0	0
"ENSG00000233148"	"SYF2P2"	0.583	0	0
"ENSG00000233153"	"UBE2E2-AS1"	0.765	0.0445389793551319	0.0582208880459241
"ENSG00000233154"	"LINC01762"	0.768	0.0777015468885573	0.101173889177809
"ENSG00000233155"	"HMGA1P8"	0.321	0.0681278408441143	0.212236264311883
"ENSG00000233156"	"HSFY8P"	0.318	0	0
"ENSG00000233157"	"Z97055.1"	0.712	0.016592606856185	0.0233042231126194
"ENSG00000233158"	"RPS24P6"	0.4	0	0
"ENSG00000233159"	"AC007390.1"	0.356	0	0
"ENSG00000233162"	"MORF4L1P6"	0.268	0	0
"ENSG00000233163"	"RPS12P17"	0.377	0.0443558748334507	0.117654840407031
"ENSG00000233167"	"EEF1A1P26"	1.363	0	0
"ENSG00000233170"	"AC138356.2"	0.667	0.243573051825386	0.365176989243457
"ENSG00000233173"	"VN1R34P"	0.883	0	0
"ENSG00000233175"	"AC008105.1"	2.003	0.497880567374018	0.248567432538202
"ENSG00000233176"	"OR7E157P"	0.911	0	0
"ENSG00000233178"	"AL161457.2"	2.663	0.0440126214508828	0.0165274582992425
"ENSG00000233179"	"Z82249.1"	0.568	0	0
"ENSG00000233183"	"AL138889.1"	6.593	0	0
"ENSG00000233184"	"AC093157.1"	4.282	2.28988210272115	0.534769290686864
"ENSG00000233186"	"KLF4P1"	1.185	0.140643605657122	0.118686587052424
"ENSG00000233189"	"RPL12P29"	0.457	0.0171828771586589	0.037599293563805
"ENSG00000233190"	"RPS24P13"	0.397	0	0
"ENSG00000233191"	"AC006372.2"	1.538	0	0
"ENSG00000233193"	"AC005324.2"	0.415	0	0
"ENSG00000233196"	"AL096803.3"	0.677	0	0
"ENSG00000233197"	"TMEM256P1"	0.34	0.0177627972166964	0.0522435212255776
"ENSG00000233198"	"RNF224"	1.798	0.123337096712231	0.0685968279823308
"ENSG00000233200"	"LINC02634"	0.38	0	0
"ENSG00000233203"	"DHCR24-DT"	0.515	0.325826506494611	0.632672828144876
"ENSG00000233204"	"MAPRE1P3"	0.796	0	0
"ENSG00000233205"	"AC108479.1"	0.427	0.00828833018691743	0.0194106093370432
"ENSG00000233206"	"RPS3AP1"	0.32	0	0
"ENSG00000233208"	"LINC00642"	3.071	0	0
"ENSG00000233211"	"GRPEL2P1"	0.339	0	0
"ENSG00000233213"	"KCNJ6-AS1"	0.357	0	0
"ENSG00000233214"	"AC002511.2"	0.45	0	0
"ENSG00000233215"	"LINC01687"	1.448	0.584529904416256	0.403680873215646
"ENSG00000233216"	"AL357373.1"	0.322	0.0731415507525898	0.227147673144689
"ENSG00000233217"	"MROH3P"	2.676	0.0177627972166964	0.00663781659816756
"ENSG00000233219"	"AC008080.3"	0.38	0	0
"ENSG00000233220"	"LINC00167"	1.419	0.0710063608827081	0.0500397187334095
"ENSG00000233221"	"AC133785.1"	2.824	0.527848934635322	0.186915345125822
"ENSG00000233222"	"AL513523.3"	0.316	0	0
"ENSG00000233223"	"AC016876.1"	0.725	4.48160124695575	6.18151896131828
"ENSG00000233225"	"AC004987.2"	1.148	0.306468054057976	0.266958235242139
"ENSG00000233228"	"LPCAT2BP"	1.534	0	0
"ENSG00000233229"	"CNOT7P1"	0.852	0.0332675126801376	0.0390463763851381
"ENSG00000233230"	"AC079807.1"	0.656	2.29025454110464	3.49124167851317
"ENSG00000233231"	"HNRNPA1P49"	0.904	1.26606642385074	1.4005159555871
"ENSG00000233232"	"NPIPB7"	1.406	0.0520477983579978	0.0370183487610226
"ENSG00000233234"	"AL592464.2"	0.607	0	0
"ENSG00000233235"	"BX119321.1"	0.797	0	0
"ENSG00000233236"	"LINC02573"	0.864	0	0
"ENSG00000233237"	"LINC00472"	9.515	1.11377021948563	0.117054148133014
"ENSG00000233238"	"DEFA9P"	0.285	0	0
"ENSG00000233242"	"AL512604.2"	1.435	0	0
"ENSG00000233243"	"AC112492.5"	0.457	0	0
"ENSG00000233246"	"AL513327.2"	0.49	0.652510334669377	1.33165374422322
"ENSG00000233247"	"AC002524.1"	0.547	0.0343405712145467	0.062779837686557
"ENSG00000233248"	"MTND6P9"	0.519	0	0
"ENSG00000233250"	"AC233728.1"	0.218	0.307386214166849	1.41002850535252
"ENSG00000233251"	"AC007743.1"	3.495	0.0275171506144635	0.00787329059069055
"ENSG00000233252"	"CRIP1P1"	0.185	0	0
"ENSG00000233254"	"RPL21P134"	0.483	0	0
"ENSG00000233256"	"AL355870.1"	0.454	0	0
"ENSG00000233258"	"AL390786.1"	0.309	0	0
"ENSG00000233259"	"FABP3P2"	0.399	0	0
"ENSG00000233260"	"RPSAP63"	0.888	0	0
"ENSG00000233261"	"FAM238A"	1.091	0.00828833018691743	0.00759700292109755
"ENSG00000233262"	"AL356134.1"	0.373	0	0
"ENSG00000233263"	"AC009518.2"	0.731	0	0
"ENSG00000233264"	"AC006042.3"	1.469	0.294878379568504	0.200734090924781
"ENSG00000233266"	"HMGB1P31"	0.427	0.192617421892174	0.451094664852867
"ENSG00000233268"	"AL691449.1"	0.421	0	0
"ENSG00000233270"	"SNRPEP4"	0.279	0.612242170025981	2.19441638002144
"ENSG00000233271"	"AL590440.1"	0.428	0	0
"ENSG00000233272"	"PNPT1P2"	2.05	0	0
"ENSG00000233273"	"AMMECR1LP1"	0.841	0.0365318876690438	0.0434386298086133
"ENSG00000233275"	"AC009238.2"	0.355	0	0
"ENSG00000233276"	"GPX1"	1.135	303.46860159004	267.373217259947
"ENSG00000233277"	"LINC01728"	0.524	0	0
"ENSG00000233278"	"RPS26P2"	0.348	0.0183233522670249	0.0526533111121405
"ENSG00000233285"	"MTCYBP10"	0.65	0	0
"ENSG00000233286"	"MTND3P10"	0.341	0.069693522991959	0.204379832820994
"ENSG00000233287"	"AC009362.1"	0.406	0.0179536339337983	0.0442207732359564
"ENSG00000233288"	"AC092447.5"	3.413	0	0
"ENSG00000233290"	"AL157944.1"	4.247	0	0
"ENSG00000233291"	"RPL7AP61"	0.636	0	0
"ENSG00000233292"	"AL513533.1"	0.415	0	0
"ENSG00000233293"	"AL133343.2"	0.469	0.0523162862198105	0.111548584690428
"ENSG00000233295"	"FAM90A20P"	1.395	0.215422047075203	0.154424406505522
"ENSG00000233296"	"AC092159.2"	1.943	0.243904233673665	0.125529713676616
"ENSG00000233297"	"RASA4DP"	1.199	0.353244394969893	0.294615842343531
"ENSG00000233299"	"HIGD1AP4"	0.28	0	0
"ENSG00000233300"	"EIF4A1P1"	0.934	0	0
"ENSG00000233301"	"OR4C14P"	0.923	0	0
"ENSG00000233303"	"XXYLT1-AS1"	0.431	0.0332651667915688	0.077181361465357
"ENSG00000233304"	"LINC01346"	3.242	0	0
"ENSG00000233306"	"TRGV2"	0.544	0.105223895914577	0.193426279254736
"ENSG00000233307"	"AC011753.3"	0.406	0	0
"ENSG00000233308"	"OSTN-AS1"	0.515	0.0266550181986316	0.0517573168905468
"ENSG00000233309"	"RPS6P12"	0.726	0	0
"ENSG00000233311"	"MTCO1P54"	0.712	0	0
"ENSG00000233313"	"HMGA1P5"	0.271	0	0
"ENSG00000233316"	"DSCR10"	0.86	0	0
"ENSG00000233318"	"RPL31P45"	0.356	0	0
"ENSG00000233319"	"PPIAP32"	0.472	0	0
"ENSG00000233321"	"LINC02669"	2.06	0	0
"ENSG00000233324"	"EEF1A1P34"	1.267	0.0685583914802968	0.0541108062196502
"ENSG00000233325"	"MIPEPP3"	0.444	1.02716427435495	2.313433050349
"ENSG00000233327"	"USP32P2"	4.329	0	0
"ENSG00000233328"	"PFN1P1"	0.423	0.266485303519503	0.629988897209227
"ENSG00000233329"	"AC068287.1"	0.295	0	0
"ENSG00000233330"	"AL078581.2"	0.34	0.718153127652155	2.11221508132987
"ENSG00000233332"	"AL122008.3"	1.723	0	0
"ENSG00000233333"	"RNFT1P2"	0.757	0	0
"ENSG00000233334"	"FAM53B-AS1"	1.491	0.17444130159464	0.116996178131885
"ENSG00000233335"	"AC016696.1"	0.318	0	0
"ENSG00000233336"	"AC245056.1"	0.384	0	0
"ENSG00000233337"	"UBE2FP3"	0.524	1.42814486534246	2.72546730027187
"ENSG00000233338"	"TLR8-AS1"	1.349	0	0
"ENSG00000233339"	"AC018878.1"	0.433	0.140237345725672	0.323873777657442
"ENSG00000233340"	"AL139120.1"	0.358	0	0
"ENSG00000233342"	"AL139393.2"	1.07	0	0
"ENSG00000233343"	"ATP6V1G1P4"	0.335	0.0355039496862187	0.105981939361847
"ENSG00000233347"	"ERP29P1"	0.706	0.0434515792783029	0.061546146286548
"ENSG00000233349"	"LINC00333"	0.613	0	0
"ENSG00000233351"	"AL356124.2"	0.391	0	0
"ENSG00000233352"	"AL035660.1"	0.222	0	0
"ENSG00000233353"	"RPS7P9"	0.586	0	0
"ENSG00000233354"	"LINC00028"	0.587	0	0
"ENSG00000233355"	"CHRM3-AS2"	5.593	0.00915096872887041	0.00163614674215455
"ENSG00000233357"	"RPL30P15"	0.321	0	0
"ENSG00000233358"	"AL035401.1"	0.871	0	0
"ENSG00000233359"	"AC114485.1"	1.136	0.0590240574464678	0.051957797047947
"ENSG00000233360"	"Z83844.2"	1.945	0.356481782800843	0.183281122262644
"ENSG00000233363"	"AC006019.2"	3.044	0.00885574337642644	0.00290924552445021
"ENSG00000233365"	"AL121956.1"	1.548	0	0
"ENSG00000233366"	"ZNF90P2"	1.075	0	0
"ENSG00000233367"	"AL133480.1"	0.638	0.0800574731256107	0.125481932798763
"ENSG00000233369"	"GTF2IP4"	3.609	2.33881500232563	0.648050707211314
"ENSG00000233370"	"AC140479.3"	1.126	0.186962017615458	0.166040868219768
"ENSG00000233372"	"AL137076.1"	0.551	0	0
"ENSG00000233376"	"AL117382.2"	0.403	0	0
"ENSG00000233377"	"MTND4P20"	0.869	0	0
"ENSG00000233378"	"USP9YP34"	0.808	0	0
"ENSG00000233379"	"AL139002.1"	1.116	0	0
"ENSG00000233380"	"RPS2P48"	0.882	0	0
"ENSG00000233381"	"AK4P3"	0.669	0	0
"ENSG00000233382"	"NKAPP1"	2.384	5.09819407002894	2.13850422400543
"ENSG00000233383"	"AC073089.1"	0.214	0.0426815313674275	0.199446408259007
"ENSG00000233384"	"AC096537.1"	3.958	1.64594620477519	0.41585300777544
"ENSG00000233385"	"MTCO3P8"	0.755	0	0
"ENSG00000233387"	"IATPR"	0.552	0	0
"ENSG00000233388"	"AL022334.1"	1.726	0.00828833018691743	0.00480204529948866
"ENSG00000233392"	"AC104809.2"	2.274	0.0549700568010747	0.0241732879512202
"ENSG00000233393"	"AP000688.2"	2.336	0	0
"ENSG00000233395"	"LINC00841"	2.126	0	0
"ENSG00000233396"	"LINC01719"	4.486	1.13317574873721	0.252602708144719
"ENSG00000233397"	"AC008063.2"	0.909	0	0
"ENSG00000233399"	"LINC01648"	1.519	0	0
"ENSG00000233401"	"PRKAR1AP1"	1.162	0.0521593507734616	0.0448875652095194
"ENSG00000233402"	"TARDBPP1"	1.203	0	0
"ENSG00000233403"	"AC121342.1"	0.55	0	0
"ENSG00000233405"	"LINC01046"	1.305	0	0
"ENSG00000233406"	"AL162430.1"	0.87	0.139754388312026	0.160637227944858
"ENSG00000233407"	"AL592182.1"	0.25	0	0
"ENSG00000233408"	"AP000534.1"	1.294	0	0
"ENSG00000233409"	"FANK1-AS1"	0.428	0	0
"ENSG00000233410"	"LINC01222"	1.785	0	0
"ENSG00000233411"	"AL359962.1"	0.303	0.107519923588161	0.354851232964228
"ENSG00000233412"	"OR5H15"	1.229	0	0
"ENSG00000233415"	"AL133419.1"	0.64	0	0
"ENSG00000233416"	"AC012065.2"	0.375	0.114895088475927	0.306386902602473
"ENSG00000233417"	"AC004946.1"	0.704	0	0
"ENSG00000233419"	"AL121994.1"	0.402	0	0
"ENSG00000233420"	"AC002069.2"	3.388	0.00830662255783635	0.00245177761447354
"ENSG00000233421"	"LINC01783"	1.548	0.511975480201908	0.330733514342318
"ENSG00000233423"	"AC005482.1"	0.575	0	0
"ENSG00000233424"	"BX664718.1"	3.224	0	0
"ENSG00000233425"	"KRT18P67"	1.264	0	0
"ENSG00000233426"	"EIF3FP3"	1.086	0.404575287201289	0.372537096870432
"ENSG00000233427"	"AL009181.1"	1.085	0.114939508185233	0.105935030585469
"ENSG00000233428"	"PPIAP65"	0.492	0	0
"ENSG00000233429"	"HOTAIRM1"	0.889	13.6699021588716	15.3767178390007
"ENSG00000233430"	"AC239798.1"	1.176	0.017499517320387	0.0148805419391046
"ENSG00000233431"	"LINC02596"	0.821	0	0
"ENSG00000233432"	"MTIF2P1"	1.548	0	0
"ENSG00000233433"	"AC006144.1"	1.6	0	0
"ENSG00000233435"	"AGGF1P2"	2.106	0.128366416697845	0.0609527144814079
"ENSG00000233436"	"BTBD18"	3.044	0.484892798129738	0.159294611737759
"ENSG00000233437"	"AC118758.1"	0.564	0	0
"ENSG00000233440"	"HMGA1P6"	0.391	0	0
"ENSG00000233441"	"CYP2AB1P"	1.456	0	0
"ENSG00000233442"	"PPP6R2P1"	1.275	0	0
"ENSG00000233444"	"AC013262.1"	0.252	0	0
"ENSG00000233445"	"RPL17P11"	0.544	0	0
"ENSG00000233446"	"AL691517.1"	1.235	0	0
"ENSG00000233447"	"AC103563.6"	0.295	0	0
"ENSG00000233448"	"PMS2P9"	0.515	0	0
"ENSG00000233449"	"MTATP6P14"	0.673	0	0
"ENSG00000233451"	"AL513128.1"	0.469	0	0
"ENSG00000233452"	"STXBP5-AS1"	4.547	0.522081721696957	0.114818940333617
"ENSG00000233454"	"AC069285.3"	0.275	0	0
"ENSG00000233455"	"AL035414.1"	0.857	0	0
"ENSG00000233456"	"LINC01077"	0.413	0	0
"ENSG00000233457"	"AL353705.2"	0.662	0	0
"ENSG00000233459"	"AC125238.2"	1.44	0	0
"ENSG00000233460"	"RPL35AP31"	0.337	0.094420228466857	0.280178719486222
"ENSG00000233461"	"AL445524.1"	2.172	7.0933301447468	3.26580577566612
"ENSG00000233464"	"NANOGP11"	0.727	0	0
"ENSG00000233467"	"U40455.1"	0.865	0.0166337563400688	0.0192297761156865
"ENSG00000233469"	"ST6GALNAC4P1"	0.499	0.0792713264273496	0.158860373601903
"ENSG00000233470"	"AL360175.1"	0.285	0	0
"ENSG00000233471"	"KRT18P62"	1.287	0.0863973970297262	0.0671308446229419
"ENSG00000233472"	"AL390866.1"	0.469	0	0
"ENSG00000233473"	"RAD1P2"	0.663	0	0
"ENSG00000233476"	"EEF1A1P6"	1.384	1.11317452241696	0.804316851457342
"ENSG00000233477"	"PPIAP38"	0.483	0	0
"ENSG00000233478"	"AL031280.1"	2.224	0.106195741636513	0.0477498838293675
"ENSG00000233479"	"AC017074.2"	0.607	0.0346370089327815	0.0570626176816828
"ENSG00000233480"	"LINC01683"	1.054	0	0
"ENSG00000233482"	"AC093579.1"	0.352	0	0
"ENSG00000233483"	"AC008105.2"	1.086	0.646269907240036	0.595091995616976
"ENSG00000233484"	"AL450471.1"	0.127	0	0
"ENSG00000233485"	"AL031283.2"	3.105	0.166456809717155	0.0536092784918375
"ENSG00000233487"	"RPSAP69"	0.883	0	0
"ENSG00000233489"	"PAXBP1P1"	0.447	0	0
"ENSG00000233491"	"AC008163.1"	4.649	0.0182659438345219	0.00392900491170615
"ENSG00000233492"	"AL133325.2"	1.744	0	0
"ENSG00000233493"	"TMEM238"	0.695	0.0174790060959908	0.0251496490589796
"ENSG00000233494"	"AC009963.2"	0.138	0	0
"ENSG00000233496"	"SYNJ2-IT1"	0.599	0.0357219652741592	0.0596360021271439
"ENSG00000233497"	"HNRNPA1P60"	0.951	0	0
"ENSG00000233499"	"OR5B1P"	0.928	0	0
"ENSG00000233502"	"AC104794.2"	0.312	0	0
"ENSG00000233503"	"HNRNPLP1"	1.501	0.00885574337642644	0.0058998956538484
"ENSG00000233508"	"AL021395.1"	2.241	0	0
"ENSG00000233509"	"ZNF197-AS1"	0.623	0.53674917327348	0.861555655334639
"ENSG00000233511"	"Z98742.2"	0.187	0.0274450928660014	0.146765202491986
"ENSG00000233514"	"AL356653.1"	0.36	0.0351690780395597	0.0976918834432213
"ENSG00000233515"	"LINC01518"	1.701	0.0603069009233183	0.0354537924299343
"ENSG00000233516"	"AL445644.1"	0.751	0	0
"ENSG00000233517"	"AC005162.2"	0.578	0	0
"ENSG00000233518"	"RPL7P35"	0.74	0	0
"ENSG00000233519"	"AL590490.1"	0.316	0	0
"ENSG00000233521"	"LINC01638"	0.637	0	0
"ENSG00000233522"	"FAM224A"	2.031	0	0
"ENSG00000233523"	"PHBP5"	0.768	0	0
"ENSG00000233524"	"RANP8"	0.713	0.162961271721767	0.228557183340486
"ENSG00000233526"	"RFC5P1"	0.874	0	0
"ENSG00000233527"	"ZNF529-AS1"	2.08	3.39873943840634	1.63400934538766
"ENSG00000233528"	"LINC00430"	0.597	0	0
"ENSG00000233529"	"HCG21"	0.605	0	0
"ENSG00000233531"	"DEFA10P"	0.288	0	0
"ENSG00000233532"	"LINC00460"	2.124	0	0
"ENSG00000233533"	"MKNK2P1"	0.628	0	0
"ENSG00000233534"	"AL035604.1"	0.939	0	0
"ENSG00000233535"	"AC003035.2"	0.696	0	0
"ENSG00000233536"	"AP000943.1"	0.712	0	0
"ENSG00000233537"	"TEDDM2P"	0.786	0	0
"ENSG00000233538"	"AC017104.3"	0.568	0.447262850528962	0.787434596001694
"ENSG00000233539"	"AC011294.1"	1.947	0	0
"ENSG00000233540"	"DNM3-IT1"	0.396	0.0183019374577408	0.0462170137821738
"ENSG00000233541"	"RPL31P47"	0.241	0	0
"ENSG00000233542"	"AL391845.2"	1.954	0.0254483502326114	0.0130237206922269
"ENSG00000233543"	"CHTF8P1"	1.541	0.00883084550753695	0.00573059409963462
"ENSG00000233544"	"EIF3KP2"	0.626	0	0
"ENSG00000233545"	"CYCSP33"	0.327	0	0
"ENSG00000233546"	"PRYP5"	0.266	0	0
"ENSG00000233547"	"AL158212.2"	0.46	0.0953616511680017	0.207307937321743
"ENSG00000233548"	"CYCSP44"	0.313	0	0
"ENSG00000233549"	"CYCSP35"	0.304	0	0
"ENSG00000233550"	"MTCYBP8"	0.651	0	0
"ENSG00000233551"	"LSM1P1"	0.273	0	0
"ENSG00000233553"	"AC108462.1"	0.85	0	0
"ENSG00000233554"	"B4GALT1-AS1"	3.752	0.0531656440091126	0.0141699477636228
"ENSG00000233555"	"AL591438.1"	0.581	0	0
"ENSG00000233557"	"NFU1P2"	0.469	0	0
"ENSG00000233558"	"AL050331.1"	0.623	0.0709588655080974	0.113898660526641
"ENSG00000233559"	"LINC00513"	1.616	0.203505490888657	0.125931615648921
