"SYMBOL"	"energy"	"Nsites"
"NISCH"	-27.2	1
"CEP41"	-23.6	1
"LSAMP"	-23.1	1
"THOC5"	-24.4	1
"TRIM11"	-30.6	1
"PVRL3"	-26.3	1
"DBNL"	-28.1	3
"DUSP7"	-23.8	1
"FAM163B"	-26.6	2
"C10orf11"	-25.4	1
"SNTN"	-22.9	1
"MFAP4"	-22.1	1
"LCN10"	-24.6	1
"LRRC55"	-27.6	1
"PPM1L"	-23.4	1
"RP11-422N16.3"	-21.9	1
"TFDP2"	-24.7	1
"ZNF623"	-25.6	2
"SH3TC2"	-25.7	1
"RP11-1026M7.2"	-17.5	1
"ABL2"	-27.4	2
"C5orf20"	-26.6	1
"HMGXB3"	-26.6	1
"CCDC153"	-19.5	1
"TMEM154"	-26	1
"THAP6"	-21.3	1
"CCDC149"	-25.8	1
"FBXL7"	-24.6	1
"SMUG1"	-29.6	1
"LUC7L3"	-22.1	1
"HAUS3"	-23.5	1
"RIOK2"	-19.5	1
"ZFYVE28"	-26.8	1
"CHCHD6"	-26.7	1
"ELOVL7"	-21.5	1
"RAPGEF6"	-24.6	1
"FAM13A"	-22.1	1
"RPL37"	-23.5	1
"SQSTM1"	-22	1
"HTN1"	-20.1	1
"RP11-826N14.2"	-17.5	1
"SERINC5"	-27.3	2
"KIAA0825"	-22.7	1
"PARM1"	-24.9	1
"FAM218A"	-19.5	1
"ZBTB38"	-22	1
"CTC-432M15.3"	-24.6	1
"LHFPL2"	-23.7	1
"DAG1"	-25	2
"MCTP1"	-18.4	1
"TMEM108"	-30.1	1
"UBE2W"	-22.4	1
"ENDOV"	-23.7	1
"C5orf45"	-31	1
"LRRTM2"	-24.8	1
"TG"	-29.1	1
"BRF2"	-16.5	1
"PIK3R1"	-26.5	1
"TMEM200B"	-24.3	1
"SMIM12"	-26.8	1
"FADS2"	-21.2	1
"KCNMB1"	-19.7	1
"FCHSD1"	-24.1	1
"FCHSD1"	-21.6	1
"MRPL22"	-20.4	1
"GLI4"	-27.3	2
"CA1"	-16.9	1
"GFRA2"	-25.9	1
"ZNF517"	-24.5	1
"RELA"	-25	1
"ZBTB44"	-22.3	2
"GJB7"	-28.2	1
"GUCY1A2"	-24.9	1
"LGALS8"	-19.8	1
"CACNA1E"	-25.9	1
"SLC25A45"	-26	1
"FLI1"	-21	1
"PARP2"	-25.1	1
"PKD1L2"	-24.6	1
"TPP1"	-24.9	1
"ZNF195"	-20.9	1
"GYLTL1B"	-22.6	1
"FXYD6"	-22.3	1
"GRAMD1B"	-26.2	1
"TTC39A"	-23.5	1
"HTN3"	-19.8	1
"GMDS"	-26.3	1
"RBM4B"	-24	1
"NXF1"	-26.5	1
"SLC22A18AS"	-32.4	1
"SERPINH1"	-27.1	1
"NAALAD2"	-22.6	1
"TMPRSS4"	-26.6	1
"CD59"	-21.6	1
"KMT2A"	-23.2	1
"AURKB"	-26.4	1
"FAM227A"	-25.2	1
"MMP17"	-26.2	1
"ZNF805"	-26.1	2
"PHB2"	-25.1	1
"KIN"	-20.3	1
"CCDC171"	-20.7	1
"SP7"	-20.9	1
"ANAPC5"	-22.2	1
"FER"	-19.2	1
"VTN"	-25.3	1
"UBC"	-25.3	1
"TMPRSS5"	-26	1
"LYST"	-22	1
"ZNF891"	-22	1
"ACOT13"	-22.6	1
"KCNH8"	-23.7	1
"TIFAB"	-27.7	1
"TSPAN9"	-23.3	1
"SOD2"	-25.6	1
"ABCC4"	-23.4	1
"PABPC1L2B"	-18.8	1
"LAMTOR1"	-22.3	1
"GRM4"	-31.3	1
"PLEKHA5"	-26.9	1
"SLC18B1"	-19.9	1
"CDCA3"	-18.8	1
"AC010536.1"	-27	1
"ADARB1"	-25.3	2
"WSCD1"	-26.9	1
"WWOX"	-21.2	1
"STAT1"	-24.5	1
"GSTM3"	-22.6	1
"TLR5"	-23.3	2
"EFCAB5"	-22.2	1
"PODXL"	-26.8	1
"SCARB1"	-27.6	1
"EPN3"	-24	1
"CKAP2L"	-22.6	1
"EHD3"	-26.2	1
"RASA4B"	-27.9	1
"HIST1H2BJ"	-26.1	1
"CLEC18C"	-24	1
"FAM186A"	-23.9	1
"GALNT6"	-24	1
"ZNF250"	-23.4	1
"TDRD6"	-22.8	1
"TMEM72"	-24.7	1
"ZNRF3"	-22.9	1
"MARCH10"	-21.5	1
"SMG6"	-26.9	1
"DHRS4L2"	-25.9	1
"SMAD5"	-21.5	1
"SURF4"	-24.6	1
"PPFIBP1"	-20.8	1
"CAND1"	-23	1
"RGAG4"	-24.7	2
"TCP11L2"	-24	1
"MRPL42"	-20.4	1
"DDIT3"	-20.5	1
"CNTN1"	-21.1	1
"ACSS3"	-24.1	1
"C12orf77"	-23.5	1
"KRT18"	-22.9	1
"MAPKAPK5"	-22.6	1
"POTEM"	-26.6	1
"BRF1"	-25	1
"BEST2"	-25.2	1
"DCAF4"	-22.3	1
"RGS6"	-24.7	1
"FLVCR2"	-16.8	1
"LYRM5"	-20.5	1
"AKT1"	-23.7	1
"MAP3K9"	-30.2	1
"STON2"	-20.1	1
"PGF"	-28.8	1
"CTC-260F20.3"	-22	1
"PITX2"	-19.2	1
"FPGT-TNNI3K"	-17.1	1
"ZEB2"	-23.6	1
"RASGRF1"	-25.8	1
"ZNF280D"	-20	1
"PEX11A"	-26.1	1
"ZNF280D"	-21.1	1
"ITGB3"	-25.5	2
"EIF2AK4"	-26	1
"ANKRD9"	-24.1	1
"CTD-2054N24.2"	-22.5	1
"SIX5"	-26	1
"C15orf57"	-23.3	1
"IREB2"	-21.3	1
"ZSCAN29"	-20.8	1
"XKR7"	-27.5	1
"CENPT"	-18.9	1
"MT1X"	-27.4	1
"SZT2"	-27.6	1
"PML"	-26.1	2
"BEAN1"	-22.1	1
"KLHL36"	-23.5	1
"OSGIN1"	-27.1	1
"RP11-295D22.1"	-20	1
"TMEM178B"	-28.3	2
"SLC7A5"	-25	1
"KIAA0513"	-26.7	1
"LCMT2"	-27.2	1
"ZNF19"	-21.1	1
"PDPR"	-23.3	1
"TBL3"	-27.8	2
"PHLPP2"	-27.5	1
"C17orf97"	-25.3	1
"TRPV3"	-21.6	1
"PDE6G"	-25.4	2
"ACSM2A"	-23.3	2
"NOVA1"	-16.2	1
"SCIMP"	-28.1	1
"AC027763.2"	-22.3	1
"CLUAP1"	-27.3	1
"HOXB1"	-24	1
"CDH8"	-27.8	1
"DYM"	-24.2	1
"RASD1"	-26.5	1
"POLI"	-23.3	1
"C18orf32"	-25.8	1
"DYNLL2"	-25	3
"TMEM200C"	-25	1
"CASKIN2"	-23.6	1
"SRSF1"	-23.8	1
"C17orf62"	-24.7	1
"NFE2L1"	-27.5	1
"LSM12"	-21.8	1
"TNFRSF11A"	-26.8	1
"ELOF1"	-23.2	1
"LPAR2"	-25.2	1
"NLE1"	-26.1	1
"PIK3C3"	-23.5	1
"FAM215A"	-22.1	1
"ZNF627"	-23	1
"AC139100.2"	-20.7	1
"ZNF233"	-23.8	1
"UQCR11"	-24.5	1
"LYPD8"	-22.2	1
"S1PR2"	-26.5	1
"USP36"	-20.4	1
"CTB-186H2.3"	-33.2	2
"ZNF233"	-23.4	1
"ZNF225"	-22	1
"FOSB"	-29.8	1
"C18orf21"	-24.1	1
"ZNF444"	-24.3	1
"AC137056.1"	-23.3	2
"ZNF766"	-21.7	1
"ZNF730"	-22.9	1
"DYRK1B"	-22.1	1
"ZNF43"	-24.8	1
"MZF1"	-20.3	1
"ZNF549"	-25.8	1
"FPR1"	-24	1
"DKFZP779L1853"	-25.5	1
"KLK13"	-22.3	1
"ZNF737"	-25.1	1
"AC008948.1"	-20	1
"ZNF415"	-19.5	1
"FKBP8"	-21.7	1
"AC132872.2"	-23.1	1
"C19orf48"	-24.9	1
"ZNF160"	-24.4	2
"AL117190.3"	-29.8	2
"CTD-2207O23.12"	-24.7	1
"AC026310.1"	-21.3	1
"PNMAL2"	-22.4	1
"ALKBH7"	-19.4	1
"CHMP2A"	-21	1
"ZNF665"	-24.3	2
"ZNF558"	-22.5	1
"AC002451.1"	-21.5	1
"ZNF549"	-25.8	4
"TP53AIP1"	-25	1
"PTP4A2"	-19.4	1
"RNF103-CHMP3"	-25.1	1
"OXNAD1"	-24.1	1
"ACYP2"	-22.5	2
"ADAT2"	-24.2	2
"NUDT3"	-26.5	1
"GPR123"	-23.4	1
"KCNH4"	-26.9	1
"CNKSR3"	-24.2	1
"CCDC116"	-21.9	1
"ZBTB25"	-23.9	1
"YJEFN3"	-22	1
"CFHR4"	-25.8	1
"PPM1K"	-21.9	1
"USP6NL"	-22.1	1
"PTBP2"	-28.7	1
"ZBTB8B"	-26	1
"KCNJ6"	-29.6	2
"RPAP2"	-25.6	2
